109.64.82.29;999999999
109.253.163.78;999999999
79.178.123.11;999999999
185.67.177.117;999999999
92.22.189.43;999999999
185.67.177.117;999999999
199.188.126.2;999999999
95.146.112.232;999999999
31.94.3.200;999999999
79.183.169.217;999999999
176.12.223.62;999999999
31.94.60.21;999999999
147.235.211.192;999999999
173.191.129.198;999999999
88.223.153.16;999999999
78.61.106.113;999999999
49.180.17.203;999999999
49.180.54.196;999999999
49.180.54.196;999999999
49.180.54.196;999999999
72.130.133.245;999999999
94.191.152.92;999999999
213.118.245.198;99999999
199.188.126.2;999999999
109.66.231.146;999999999
