[4/17/23 01:44PM] Login. ip: 87.74.11.72, mac: To be filled by O.E.M.20220804134411.000000+000, uuid: E0-D5-5E-30-CC-4B	
[4/17/23 01:46PM] Login. ip: 87.74.11.72, mac: To be filled by O.E.M.20220804134411.000000+000, uuid: E0-D5-5E-30-CC-4B	
[4/17/23 01:48PM] Picked up gr.Item Coin, amount: 100	
[4/17/23 01:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:02PM] Picked up gr.Item Coin, amount: 1336153	
[4/17/23 02:02PM] Picked up gr.Item Lava bones, amount: 25	
[4/17/23 02:07PM] (CC) Help. Said: Best way to get coll neck to start with ?	
[4/17/23 02:07PM] (CC) Help. Said: Ok ty	
[4/17/23 02:07PM] Picked up gr.Item Coin, amount: 300	
[4/17/23 02:07PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:08PM] Picked up gr.Item Coin, amount: 300	
[4/17/23 02:08PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:08PM] Picked up gr.Item Coin, amount: 300	
[4/17/23 02:08PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:09PM] Picked up gr.Item Lava bones, amount: 5	
[4/17/23 02:09PM] Picked up gr.Item Coin, amount: 900	
[4/17/23 02:09PM] Picked up gr.Item Lava bones, amount: 7	
[4/17/23 02:09PM] Picked up gr.Item Coin, amount: 900	
[4/17/23 02:10PM] Picked up gr.Item Coin, amount: 600	
[4/17/23 02:10PM] Picked up gr.Item Lava bones, amount: 6	
[4/17/23 02:10PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 02:13PM] Picked up gr.Item Coin, amount: 1600	
[4/17/23 02:13PM] Picked up gr.Item Lava bones, amount: 5	
[4/17/23 02:13PM] Picked up gr.Item Coin, amount: 1200	
[4/17/23 02:13PM] Picked up gr.Item Lava bones, amount: 6	
[4/17/23 02:15PM] Picked up gr.Item Coin, amount: 800	
[4/17/23 02:15PM] Picked up gr.Item Lava bones, amount: 6	
[4/17/23 02:15PM] Picked up gr.Item Coin, amount: 1600	
[4/17/23 02:15PM] Picked up gr.Item Lava bones, amount: 6	
[4/17/23 02:15PM] Picked up gr.Item Blurite Body, amount: 1	
[4/17/23 02:15PM] Picked up gr.Item Blurite Body, amount: 1	
[4/17/23 02:15PM] Picked up gr.Item Coin, amount: 400	
[4/17/23 02:15PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:17PM] Picked up gr.Item Coin, amount: 1600	
[4/17/23 02:17PM] Picked up gr.Item Lava bones, amount: 6	
[4/17/23 02:17PM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 02:17PM] Picked up gr.Item Lava bones, amount: 7	
[4/17/23 02:25PM] Picked up gr.Item Blurite Helm, amount: 1	
[4/17/23 02:25PM] Picked up gr.Item Blurite Helm, amount: 1	
[4/17/23 02:25PM] Picked up gr.Item Coin, amount: 1000	
[4/17/23 02:25PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 02:27PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 02:29PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 02:29PM] Picked up gr.Item Coin, amount: 500	
[4/17/23 02:30PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:33PM] Picked up gr.Item Lava bones, amount: 25	
[4/17/23 02:33PM] Picked up gr.Item Coin, amount: 2750146	
[4/17/23 02:33PM] Picked up gr.Item Lava bones, amount: 80	
[4/17/23 02:34PM] Picked up gr.Item Lava bones, amount: 100	
[4/17/23 02:34PM] Picked up gr.Item $1 Scroll, amount: 1	
[4/17/23 02:35PM] (CC) Help. Said: I do zaryte :p	
[4/17/23 02:35PM] DEFAULT|2223,3756,0|Said: Yoo man	
[4/17/23 02:35PM] Receiving item from trade with Zaryte Id: 23145, amount: 1	
[4/17/23 02:35PM] DEFAULT|2223,3758,0|Said: Ty so so much bro !!	
[4/17/23 02:37PM] Picked up gr.Item Lava bones, amount: 5	
[4/17/23 02:37PM] Picked up gr.Item Lava bones, amount: 5	
[4/17/23 02:38PM] Picked up gr.Item Lava bones, amount: 6	
[4/17/23 02:38PM] Picked up gr.Item Lava bones, amount: 7	
[4/17/23 02:42PM] Picked up gr.Item Blurite Helm, amount: 1	
[4/17/23 02:43PM] Picked up gr.Item Coin, amount: 500	
[4/17/23 02:43PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:48PM] Picked up gr.Item Blurite Box, amount: 1	
[4/17/23 02:48PM] Picked up gr.Item Blurite Box, amount: 1	
[4/17/23 02:49PM] Picked up gr.Item Coin, amount: 500	
[4/17/23 02:49PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:52PM] Picked up gr.Item Coin, amount: 1200	
[4/17/23 02:52PM] Picked up gr.Item Lava bones, amount: 5	
[4/17/23 02:54PM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/17/23 02:54PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 02:54PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 02:54PM] Picked up gr.Item Lava bones, amount: 5	
[4/17/23 02:54PM] Picked up gr.Item Coin, amount: 800	
[4/17/23 02:55PM] Picked up gr.Item Coin, amount: 400	
[4/17/23 02:55PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:55PM] Picked up gr.Item Coin, amount: 800	
[4/17/23 02:55PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 02:55PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 02:55PM] Picked up gr.Item Coin, amount: 800	
[4/17/23 02:55PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 02:57PM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/17/23 02:57PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 02:57PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 02:57PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 02:57PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 02:58PM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/17/23 02:59PM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/17/23 02:59PM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/17/23 03:00PM] Picked up gr.Item Vote scroll, amount: 3	
[4/17/23 03:00PM] Picked up gr.Item $1 Scroll, amount: 10	
[4/17/23 03:02PM] Picked up gr.Item Coin, amount: 1200	
[4/17/23 03:02PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 03:02PM] Picked up gr.Item Coin, amount: 1800	
[4/17/23 03:02PM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 03:02PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 03:02PM] Picked up gr.Item Lava bones, amount: 2	
