[4/18/23 04:56PM] Login. ip: 75.3.95.27, mac: 7KL29T320221121203541.000000-300, uuid: A2-80-69-A0-F7-A3	
[4/18/23 05:48PM] Login. ip: 75.3.95.27, mac: 7KL29T320221121203541.000000-300, uuid: A2-80-69-A0-F7-A3	
[4/18/23 05:48PM] (CC) Help. Said: So resizable doesnt work?	
[4/18/23 05:48PM] DEFAULT|2222,3747,0|Said: I cant get out of settings screen wtf	
[4/18/23 05:49PM] DEFAULT|2222,3747,0|Said: Why cant i move	
[4/18/23 05:49PM] (CC) Help. Said: Why cant i move	
[4/18/23 05:50PM] DEFAULT|2222,3747,0|Said: Why cant i move	
[4/18/23 05:51PM] Login. ip: 75.3.95.27, mac: 7KL29T320221121203541.000000-300, uuid: A2-80-69-A0-F7-A3	
[4/18/23 05:52PM] Login. ip: 75.3.95.27, mac: 7KL29T320221121203541.000000-300, uuid: A2-80-69-A0-F7-A3	
[4/18/23 05:53PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 05:54PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 05:54PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 05:54PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:54PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 05:54PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:55PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 05:55PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:55PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 05:55PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:55PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 05:55PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 05:56PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 05:56PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:22PM] Login. ip: 75.3.95.27, mac: 7KL29T320221121203541.000000-300, uuid: A2-80-69-A0-F7-A3	
[4/18/23 07:22PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:22PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:23PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:23PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:23PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:23PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:23PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:23PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:23PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:23PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:24PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:24PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:24PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:24PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:24PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:24PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:25PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:25PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:25PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:25PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:25PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:25PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:25PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:25PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:26PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:26PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:26PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:26PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:27PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:27PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:27PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:27PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:27PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:27PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:28PM] Picked up gr.Item Coin, amount: 200	
