[4/22/23 12:52PM] Login. ip: 109.147.45.55, mac: 170237500120210215154302.000000+000, uuid: 04-D9-F5-D7-69-82	
[4/22/23 12:53PM] Picked up gr.Item Coin, amount: 100	
[4/22/23 12:53PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 12:54PM] Has just redeemed a $1 Scroll successfully!	
[4/22/23 12:55PM] Picked up gr.Item Coin, amount: 100	
[4/22/23 12:55PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 12:55PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 12:55PM] Picked up gr.Item Coin, amount: 100	
[4/22/23 12:55PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 12:56PM] Picked up gr.Item Coin, amount: 100	
[4/22/23 12:56PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 12:56PM] Picked up gr.Item Coin, amount: 100	
[4/22/23 12:56PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 12:56PM] Picked up gr.Item Coin, amount: 100	
[4/22/23 12:56PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 12:57PM] Picked up gr.Item Coin, amount: 100	
[4/22/23 12:57PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 12:57PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 12:57PM] Picked up gr.Item Coin, amount: 100	
[4/22/23 12:57PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 12:58PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 12:58PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 12:58PM] Picked up gr.Item Coin, amount: 200	
[4/22/23 12:58PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 12:58PM] Picked up gr.Item Coin, amount: 200	
[4/22/23 12:58PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 12:58PM] Picked up gr.Item Coin, amount: 200	
[4/22/23 12:58PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 12:58PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 12:59PM] Picked up gr.Item Coin, amount: 200	
[4/22/23 12:59PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 12:59PM] Picked up gr.Item Coin, amount: 200	
[4/22/23 12:59PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 12:59PM] Picked up gr.Item Coin, amount: 200	
[4/22/23 12:59PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 12:59PM] Picked up gr.Item Coin, amount: 200	
[4/22/23 12:59PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 12:59PM] Picked up gr.Item Coin, amount: 200	
[4/22/23 12:59PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 12:59PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:00PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:00PM] Picked up gr.Item Coin, amount: 200	
[4/22/23 01:00PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:00PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:00PM] Picked up gr.Item Coin, amount: 200	
[4/22/23 01:00PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:00PM] Picked up gr.Item Coin, amount: 200	
[4/22/23 01:00PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:00PM] Picked up gr.Item Coin, amount: 200	
[4/22/23 01:00PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:01PM] Picked up gr.Item Coin, amount: 200	
[4/22/23 01:01PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:01PM] Picked up gr.Item Coin, amount: 200	
[4/22/23 01:01PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:01PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:01PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:01PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:01PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:02PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:02PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:03PM] Picked up gr.Item Coin, amount: 1623737	
[4/22/23 01:04PM] Picked up gr.Item Lava bones, amount: 25	
[4/22/23 01:04PM] (CC) Help. Said: Hm is a coll neck?	
[4/22/23 01:05PM] PROGRESSION_ZONES|3038,10277,8|Said: Hey	
[4/22/23 01:05PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:05PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:05PM] PROGRESSION_ZONES|3037,10278,8|Said: Haha thanks, got it from a refferal box	
[4/22/23 01:05PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:05PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:06PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:06PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:06PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:06PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:06PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:06PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:06PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:06PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:07PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:07PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:08PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:08PM] Picked up gr.Item Lava bones, amount: 3	
[4/22/23 01:08PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:08PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:08PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:09PM] Picked up gr.Item Blurite Helm, amount: 1	
[4/22/23 01:09PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:09PM] Picked up gr.Item Coin, amount: 300	
[4/22/23 01:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:10PM] Player dropping item: Starter Helm, amount: 1	
[4/22/23 01:10PM] Player dropping item: Starter Body, amount: 1	
[4/22/23 01:11PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:11PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:11PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:11PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:12PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:12PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:12PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:12PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:12PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:12PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:12PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:12PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:13PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:13PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:13PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:14PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:14PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:14PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:14PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:14PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:14PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:14PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:14PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:15PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:15PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:15PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:15PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:15PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:15PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:16PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:16PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:16PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:16PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:16PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 01:16PM] Picked up gr.Item Coin, amount: 400	
[4/22/23 01:16PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 01:17PM] Picked up gr.Item Coin, amount: 400	
