[4/17/23 03:30AM] Login. ip: 159.196.170.38, mac: Default string20220505170435.000000+660, uuid: D8-BB-C1-59-63-93	
[4/17/23 03:33AM] DEFAULT|2213,3743,0|Said: ;;train	
[4/17/23 03:33AM] DEFAULT|2207,3742,0|Said: :;train	
[4/17/23 03:33AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 03:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:34AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:35AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 03:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:36AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 03:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:36AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:36AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 03:37AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 03:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:37AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 03:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:38AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 03:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:38AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 03:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:39AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:41AM] Picked up gr.Item Coin, amount: 1829831	
[4/17/23 03:41AM] Picked up gr.Item Lava bones, amount: 50	
[4/17/23 03:42AM] Picked up gr.Item Coin, amount: 3902511	
[4/17/23 03:42AM] Picked up gr.Item Lava bones, amount: 40	
[4/17/23 03:44AM] Picked up gr.Item Lava bones, amount: 200	
[4/17/23 03:44AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/17/23 03:44AM] Picked up gr.Item Lava bones, amount: 600	
[4/17/23 03:44AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/17/23 03:45AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 03:45AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:46AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 03:46AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:47AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 03:47AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:48AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 03:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:49AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 03:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:49AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 03:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:50AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 03:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:51AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 03:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:51AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 03:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:52AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 03:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:54AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 03:54AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 03:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:55AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 03:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:57AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 03:57AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 03:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 03:57AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 03:57AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 03:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:12AM] Picked up gr.Item Lava bones, amount: 25	
[4/17/23 04:26AM] Picked up gr.Item Coin, amount: 300	
[4/17/23 04:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:26AM] Picked up gr.Item Blurite Ring, amount: 1	
[4/17/23 04:26AM] Picked up gr.Item Lava bones, amount: 1	
