[4/17/23 04:23AM] Login. ip: 185.113.99.202, mac: 20221126205438.000000+060, uuid: F0-2F-74-1F-AE-70	
[4/17/23 04:24AM] Login. ip: 185.113.99.202, mac: 20221126205438.000000+060, uuid: F0-2F-74-1F-AE-70	
[4/17/23 04:26AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 04:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:27AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 04:27AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:28AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 04:28AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:28AM] (CC) Help. Said: Hello, is there a way to make the font larger in rezisable?	
[4/17/23 04:28AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 04:28AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:28AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 04:28AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:28AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 04:28AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:30AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 04:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:30AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 04:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:30AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 04:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:30AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 04:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:31AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 04:34AM] (CC) Help. Said: How do i get collector?	
[4/17/23 04:35AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 04:35AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 04:35AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 04:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:36AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 04:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:36AM] Picked up gr.Item Coin, amount: 400	
[4/17/23 04:36AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 04:36AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 04:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:37AM] Picked up gr.Item Coin, amount: 300	
[4/17/23 04:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 04:38AM] Picked up gr.Item Coin, amount: 300	
[4/17/23 04:38AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 04:40AM] Picked up gr.Item Coin, amount: 2380994	
[4/17/23 04:40AM] Picked up gr.Item Lava bones, amount: 25	
[4/17/23 04:41AM] Picked up gr.Item Lava bones, amount: 40	
[4/17/23 04:46AM] Picked up gr.Item Coin, amount: 1200	
[4/17/23 04:46AM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 04:47AM] Picked up gr.Item Coin, amount: 1600	
[4/17/23 04:47AM] Picked up gr.Item Lava bones, amount: 5	
[4/17/23 04:47AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 04:47AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 04:47AM] Picked up gr.Item Blurite Box, amount: 1	
[4/17/23 04:48AM] Picked up gr.Item Coin, amount: 400	
[4/17/23 04:50AM] PROGRESSION_ZONES|3039,10278,16|Said: Yo	
[4/17/23 04:51AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 04:51AM] Picked up gr.Item Blurite Legs, amount: 1	
[4/17/23 04:51AM] Picked up gr.Item Coin, amount: 3500	
[4/17/23 04:51AM] Picked up gr.Item Blurite Box, amount: 1	
[4/17/23 04:51AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 04:52AM] Picked up gr.Item Coin, amount: 1000	
[4/17/23 04:54AM] Picked up gr.Item Coin, amount: 1000	
[4/17/23 04:58AM] Picked up gr.Item Coin, amount: 1200	
[4/17/23 05:05AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 05:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 05:07AM] Picked up gr.Item Coin, amount: 4900	
[4/17/23 05:07AM] Picked up gr.Item Lava bones, amount: 9	
[4/17/23 05:11AM] Picked up gr.Item Coin, amount: 2412266	
[4/17/23 05:11AM] Picked up gr.Item Lava bones, amount: 25	
[4/17/23 05:12AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 05:12AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 05:13AM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 05:15AM] (CC) Help. Said: How do i get bonds?	
[4/17/23 05:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 05:22AM] Picked up gr.Item Imperial ring, amount: 1	
[4/17/23 05:25AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 05:31AM] Picked up gr.Item Coin, amount: 4500	
[4/17/23 05:31AM] Picked up gr.Item Lava bones, amount: 4	
[4/17/23 05:31AM] Picked up gr.Item Coin, amount: 7500	
[4/17/23 05:31AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 05:31AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 05:31AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 05:33AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 05:42AM] Picked up gr.Item Coin, amount: 4473324	
[4/17/23 05:42AM] Picked up gr.Item Lava bones, amount: 40	
[4/17/23 05:43AM] Picked up gr.Item Lava bones, amount: 200	
[4/17/23 05:43AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/17/23 05:43AM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 05:46AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/17/23 05:46AM] Picked up gr.Item Vote scroll, amount: 3	
[4/17/23 05:46AM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 05:48AM] Player bought 21063 x 1 from Edvinas's pos shop for 3000 Billions	
[4/17/23 05:48AM] Player bought 23146 x 1 from Edvinas's pos shop for 10000 Billions	
[4/17/23 05:48AM] Player bought 21071 x 1 from Edvinas's pos shop for 15000 Billions	
[4/17/23 05:50AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 05:50AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 05:50AM] Picked up gr.Item Imperial amulet, amount: 1	
[4/17/23 05:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 05:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 05:53AM] Picked up gr.Item Imperial amulet, amount: 1	
[4/17/23 05:55AM] Picked up gr.Item Imperial amulet, amount: 1	
[4/17/23 05:55AM] Picked up gr.Item Imperial Box, amount: 1	
[4/17/23 05:55AM] Picked up gr.Item Imperial Box, amount: 1	
[4/17/23 05:55AM] Picked up gr.Item Imperial helm, amount: 1	
[4/17/23 05:56AM] Player dropping item: Imperial Minigun, amount: 1	
[4/17/23 05:56AM] Picked up gr.Item Imperial Minigun, amount: 1	
[4/17/23 05:56AM] Picked up gr.Item Imperial Box, amount: 1	
[4/17/23 05:56AM] Picked up gr.Item Imperial Box, amount: 1	
[4/17/23 05:57AM] Player dropping item: Imperial Minigun, amount: 1	
[4/17/23 05:57AM] Player dropping item: Imperial Minigun, amount: 1	
[4/17/23 05:58AM] Picked up gr.Item Imperial ring, amount: 1	
[4/17/23 05:59AM] Picked up gr.Item Imperial helm, amount: 1	
[4/17/23 06:01AM] Picked up gr.Item Revenant Wings, amount: 1	
[4/17/23 06:11AM] Picked up gr.Item Coin, amount: 1749753	
[4/17/23 06:11AM] Picked up gr.Item Lava bones, amount: 25	
[4/17/23 06:12AM] Has just redeemed a Donator rank ticket successfully!	
[4/17/23 06:13AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 06:13AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 06:14AM] Picked up gr.Item Mystic staff, amount: 1	
[4/17/23 06:15AM] Picked up gr.Item Mystic gloves, amount: 1	
[4/17/23 06:15AM] Picked up gr.Item Mystic gloves, amount: 1	
[4/17/23 06:17AM] Picked up gr.Item Coin, amount: 9000	
[4/17/23 06:17AM] Picked up gr.Item Mystic body, amount: 1	
[4/17/23 06:18AM] Picked up gr.Item Coin, amount: 9000	
[4/17/23 06:18AM] Picked up gr.Item Coin, amount: 9000	
[4/17/23 06:18AM] Picked up gr.Item Lava bones, amount: 7	
[4/17/23 06:19AM] Picked up gr.Item Mystic helm, amount: 1	
[4/17/23 06:19AM] Picked up gr.Item Coin, amount: 4500	
[4/17/23 06:19AM] Picked up gr.Item Coin, amount: 7500	
[4/17/23 06:21AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:22AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 06:23AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 06:23AM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 06:24AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:24AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 06:24AM] Picked up gr.Item Nightmare legs, amount: 1	
[4/17/23 06:24AM] Picked up gr.Item Nightmare legs, amount: 1	
[4/17/23 06:25AM] Picked up gr.Item Nightmare helm, amount: 1	
[4/17/23 06:25AM] Picked up gr.Item Nightmare helm, amount: 1	
[4/17/23 06:26AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 06:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 06:27AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:31AM] Picked up gr.Item Coin, amount: 14000	
[4/17/23 06:33AM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 06:35AM] Picked up gr.Item Coin, amount: 6000	
[4/17/23 06:37AM] Picked up gr.Item Zinq helm, amount: 1	
[4/17/23 06:38AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 06:41AM] GLOBAL_BOSS|2139,5018,8|Said: :ninetails	
