[4/15/23 06:42PM] Login. ip: 73.150.112.177, mac: Default string20200919194328.000000-300, uuid: 76-DA-38-18-40-91	
[4/15/23 06:44PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:44PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:45PM] DEFAULT|2222,3749,0|Said: ;;train	
[4/15/23 06:45PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:45PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:46PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:46PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:48PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:48PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:49PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:49PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:49PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:50PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:50PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:50PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:50PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:51PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:51PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:52PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:52PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:52PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:52PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:53PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:53PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:53PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:53PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:53PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:54PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:54PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:54PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:54PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:54PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:54PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:55PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:55PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:55PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:56PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:56PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:56PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:56PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:56PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:56PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:57PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:57PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:57PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:58PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:58PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:58PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:58PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:58PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:00PM] Picked up gr.Item Coin, amount: 2270504	
[4/15/23 07:00PM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 07:00PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 07:00PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:01PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:01PM] (CC) Help. Said: How do you use it	
[4/15/23 07:01PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 07:02PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:02PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 07:02PM] Picked up gr.Item EXP Potion (Divine), amount: 1	
[4/15/23 07:02PM] Picked up gr.Item DMG Potion (Mortal), amount: 1	
[4/15/23 07:02PM] Player dropping item: Starter Gloves, amount: 1	
[4/15/23 07:02PM] Player dropping item: Starter Cape, amount: 1	
[4/15/23 07:02PM] Player dropping item: Starter Legs, amount: 1	
[4/15/23 07:02PM] Player dropping item: Starter Body, amount: 1	
[4/15/23 07:02PM] Player dropping item: Starter Helm, amount: 1	
[4/15/23 07:02PM] Player dropping item: Starter Boots, amount: 1	
