[4/16/23 12:18PM] Login. ip: 82.180.149.234, mac: NHQCBEV00312201F51340020230225124329.000000+060, uuid: 00-FF-5A-23-66-7B	
[4/16/23 12:18PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 12:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:19PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 12:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:19PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 12:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:19PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 12:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:20PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 12:20PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 12:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:20PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 12:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:20PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 12:20PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 12:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:21PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 12:22PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:23PM] Picked up gr.Item Coin, amount: 200	
[4/16/23 12:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:23PM] Picked up gr.Item Coin, amount: 200	
[4/16/23 12:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:23PM] Picked up gr.Item Coin, amount: 200	
[4/16/23 12:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:24PM] Picked up gr.Item Coin, amount: 1764473	
[4/16/23 12:24PM] Picked up gr.Item Lava bones, amount: 25	
[4/16/23 12:25PM] Picked up gr.Item Coin, amount: 200	
[4/16/23 12:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 12:25PM] Picked up gr.Item Coin, amount: 200	
