[4/19/23 05:31AM] Login. ip: 167.179.183.237, mac: 20220807220242.000000+600, uuid: 68-54-5A-E0-6F-BE	
[4/19/23 05:37AM] Picked up gr.Item Coin, amount: 100	
[4/19/23 05:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 05:40AM] DEFAULT|2222,3760,0|Said: Are there f keys?	
[4/19/23 05:43AM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 05:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 05:43AM] Picked up gr.Item Coin, amount: 300	
[4/19/23 05:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 05:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 05:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 05:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 05:43AM] Picked up gr.Item Coin, amount: 100	
[4/19/23 05:43AM] Picked up gr.Item Coin, amount: 100	
[4/19/23 05:43AM] Picked up gr.Item Coin, amount: 100	
[4/19/23 05:44AM] Picked up gr.Item Coin, amount: 100	
[4/19/23 05:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 05:44AM] Picked up gr.Item Coin, amount: 100	
[4/19/23 05:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 05:44AM] Picked up gr.Item Coin, amount: 100	
[4/19/23 06:23AM] Login. ip: 167.179.183.237, mac: 20220807220242.000000+600, uuid: 68-54-5A-E0-6F-BE	
[4/19/23 06:23AM] Picked up gr.Item Blurite Body, amount: 1	
[4/19/23 06:23AM] Picked up gr.Item Coin, amount: 400	
[4/19/23 06:23AM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 06:23AM] Player dropping item: Starter Body, amount: 1	
[4/19/23 06:23AM] Player dropping item: Starter Helm, amount: 1	
[4/19/23 06:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:24AM] Picked up gr.Item Coin, amount: 400	
[4/19/23 06:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:24AM] Picked up gr.Item Coin, amount: 200	
[4/19/23 06:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:24AM] Picked up gr.Item Coin, amount: 200	
[4/19/23 06:24AM] Picked up gr.Item Coin, amount: 200	
[4/19/23 06:24AM] Picked up gr.Item Blurite Helm, amount: 1	
[4/19/23 06:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:25AM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 06:25AM] Picked up gr.Item Coin, amount: 400	
[4/19/23 06:25AM] Picked up gr.Item Coin, amount: 400	
[4/19/23 06:25AM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 06:25AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:25AM] Picked up gr.Item Coin, amount: 200	
[4/19/23 06:25AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:25AM] Picked up gr.Item Coin, amount: 200	
[4/19/23 06:25AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:25AM] Picked up gr.Item Coin, amount: 200	
[4/19/23 06:25AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:25AM] Picked up gr.Item Coin, amount: 200	
[4/19/23 06:25AM] Picked up gr.Item Coin, amount: 200	
[4/19/23 06:25AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:26AM] Player dropping item: Starter Boots, amount: 1	
[4/19/23 06:26AM] Player dropping item: Starter Gloves, amount: 1	
[4/19/23 06:26AM] Player dropping item: Starter Cape, amount: 1	
[4/19/23 06:26AM] Picked up gr.Item Coin, amount: 400	
[4/19/23 06:26AM] Picked up gr.Item Coin, amount: 200	
[4/19/23 06:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:26AM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 06:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:26AM] Picked up gr.Item Coin, amount: 200	
[4/19/23 06:27AM] Picked up gr.Item Lava bones, amount: 3	
[4/19/23 06:27AM] Picked up gr.Item Coin, amount: 900	
[4/19/23 06:27AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:27AM] Picked up gr.Item Coin, amount: 300	
[4/19/23 06:27AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:27AM] Picked up gr.Item Coin, amount: 300	
[4/19/23 06:27AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:27AM] Picked up gr.Item Coin, amount: 300	
[4/19/23 06:28AM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 06:28AM] Picked up gr.Item Coin, amount: 600	
[4/19/23 06:28AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:28AM] Picked up gr.Item Coin, amount: 300	
[4/19/23 06:28AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:28AM] Picked up gr.Item Coin, amount: 300	
[4/19/23 06:29AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:29AM] Picked up gr.Item Coin, amount: 300	
[4/19/23 06:29AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:29AM] Picked up gr.Item Coin, amount: 300	
[4/19/23 06:30AM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 06:30AM] Picked up gr.Item Coin, amount: 300	
[4/19/23 06:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:30AM] Picked up gr.Item Coin, amount: 900	
[4/19/23 06:30AM] Picked up gr.Item Lava bones, amount: 3	
[4/19/23 06:30AM] Picked up gr.Item Coin, amount: 600	
[4/19/23 06:31AM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 06:31AM] Picked up gr.Item Coin, amount: 600	
[4/19/23 06:31AM] Picked up gr.Item Coin, amount: 300	
[4/19/23 06:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 06:31AM] Picked up gr.Item Coin, amount: 300	
[4/19/23 06:31AM] Picked up gr.Item Coin, amount: 300	
