[4/19/23 03:34PM] Login. ip: 76.180.141.32, mac: To Be Filled By O.E.M.20210423132307.000000-300, uuid: D0-50-99-A6-9B-18	
[4/19/23 03:38PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 03:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:39PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 03:39PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:41PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:41PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 03:41PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:41PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 03:41PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:41PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 03:41PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:41PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 03:41PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:41PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 03:41PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:41PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 03:41PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:41PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 03:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:42PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 03:42PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 03:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:42PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 03:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:43PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 03:43PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:43PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 03:43PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:43PM] Picked up gr.Item Coin, amount: 400	
[4/19/23 03:43PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 03:43PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 03:43PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:43PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 03:43PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:43PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 03:43PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:43PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 03:43PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:45PM] Picked up gr.Item Coin, amount: 2482130	
[4/19/23 03:45PM] Picked up gr.Item Lava bones, amount: 25	
[4/19/23 03:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:49PM] Picked up gr.Item Coin, amount: 400	
[4/19/23 03:49PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:49PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 03:49PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:49PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 03:49PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 03:49PM] Picked up gr.Item Coin, amount: 400	
