[4/15/23 07:50AM] Login. ip: 47.200.41.223, mac: 8CG8452Z3P20230213190117.000000-300, uuid: F4-39-09-32-59-44	
[4/15/23 07:51AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 07:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:52AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 07:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:52AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 07:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:52AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 07:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:52AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 07:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:52AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 07:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:53AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 07:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:53AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 07:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:53AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 07:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:54AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 07:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:55AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 07:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:55AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 07:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:55AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 07:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:55AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 07:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:56AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 07:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:56AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 07:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:56AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 07:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:56AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 07:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 07:57AM] Picked up gr.Item Coin, amount: 200	
