[4/16/23 05:02PM] Login. ip: 83.130.146.131, mac: null, uuid: A8-5E-45-D2-47-5D	
[4/16/23 05:02PM] VBOSS|2980,2771,0|Said: Wut is going on	
[4/16/23 05:03PM] VBOSS|2980,2773,0|Said: Tf	
[4/16/23 05:03PM] VBOSS|2980,2773,0|Said: Didnt get loot	
[4/16/23 05:03PM] (CC) Help. Said: Didnt get loot lol	
[4/16/23 05:03PM] (CC) Help. Said: Sad moment	
[4/16/23 05:04PM] (CC) Help. Said: Yea same just started	
[4/16/23 05:04PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 05:04PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:05PM] (CC) Help. Said: True but i didn't get loot from vboss	
[4/16/23 05:05PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:05PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 05:05PM] (CC) Help. Said: There wasnt my man	
[4/16/23 05:06PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/16/23 05:06PM] Picked up gr.Item Vote scroll, amount: 3	
[4/16/23 05:06PM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 05:07PM] (CC) Help. Said: Any ref	
[4/16/23 05:07PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 05:08PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:08PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 05:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:11PM] GAMBLE|2852,2709,0|Said: Yo	
[4/16/23 05:12PM] Receiving item from trade with Alex Id: 23020, amount: 2	
[4/16/23 05:12PM] Receiving item from trade with Alex Id: 15358, amount: 1	
[4/16/23 05:12PM] Receiving item from trade with Alex Id: 15359, amount: 1	
[4/16/23 05:12PM] Receiving item from trade with Alex Id: 2736, amount: 5	
[4/16/23 05:12PM] Receiving item from trade with Alex Id: 14487, amount: 1	
[4/16/23 05:12PM] Receiving item from trade with Alex Id: 14487, amount: 1	
[4/16/23 05:12PM] Receiving item from trade with Alex Id: 10025, amount: 1	
[4/16/23 05:12PM] Receiving item from trade with Alex Id: 995, amount: 1000000	
[4/16/23 05:12PM] Receiving item from trade with Alex Id: 3086, amount: 1	
[4/16/23 05:12PM] Receiving item from trade with Alex Id: 1033, amount: 1	
[4/16/23 05:12PM] Receiving item from trade with Alex Id: 3090, amount: 1	
[4/16/23 05:12PM] GAMBLE|2852,2710,0|Said: Tyvm	
[4/16/23 05:14PM] Picked up gr.Item Coin, amount: 200	
[4/16/23 05:15PM] Has just redeemed a $1 Scroll successfully!	
[4/16/23 05:16PM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 05:16PM] Picked up gr.Item Lava bones, amount: 4	
[4/16/23 05:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 05:16PM] Picked up gr.Item Lava bones, amount: 4	
[4/16/23 05:16PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:19PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:19PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:19PM] Picked up gr.Item Lava bones, amount: 4	
[4/16/23 05:19PM] Picked up gr.Item Coin, amount: 800	
[4/16/23 05:19PM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:20PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:20PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:20PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:20PM] Picked up gr.Item Coin, amount: 400	
[4/16/23 05:20PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:20PM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 05:20PM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 05:20PM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/16/23 05:21PM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/16/23 05:21PM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/16/23 05:22PM] Picked up gr.Item Blurite Body, amount: 1	
[4/16/23 05:22PM] PROGRESSION_ZONES|3041,10275,16|Said: Wut staff	
[4/16/23 05:22PM] PROGRESSION_ZONES|3041,10275,16|Said: Na a whip	
[4/16/23 05:22PM] Picked up gr.Item Coin, amount: 500	
[4/16/23 05:22PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 05:23PM] Picked up gr.Item Blurite Legs, amount: 1	
[4/16/23 05:23PM] Picked up gr.Item Blurite Legs, amount: 1	
[4/16/23 05:23PM] Picked up gr.Item Blurite Legs, amount: 1	
[4/16/23 05:23PM] Picked up gr.Item Coin, amount: 1180497	
[4/16/23 05:24PM] Picked up gr.Item Lava bones, amount: 50	
[4/16/23 05:24PM] GLOBAL_BOSS|2139,5018,12|Said: Wut after	
[4/16/23 05:24PM] Picked up gr.Item Coin, amount: 4013386	
[4/16/23 05:24PM] Picked up gr.Item Lava bones, amount: 40	
[4/16/23 05:25PM] Picked up gr.Item $1 Scroll, amount: 2	
[4/16/23 05:25PM] Picked up gr.Item Lava bones, amount: 100	
