[4/15/23 06:12AM] Login. ip: 85.244.242.27, mac: CND5371M0H20221004184324.000000+000, uuid: 60-6D-C7-25-A7-FD	
[4/15/23 06:14AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:17AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:17AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:17AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:17AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:18AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:18AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:18AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:19AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:19AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:20AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:20AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:20AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:20AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:21AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:21AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:22AM] Player dropping item: Starter Legs, amount: 1	
[4/15/23 06:22AM] Player dropping item: Starter Helm, amount: 1	
[4/15/23 06:22AM] Player dropping item: Starter Body, amount: 1	
[4/15/23 06:22AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:22AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:23AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:23AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:23AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:23AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:23AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:24AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:24AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:25AM] Picked up gr.Item Coin, amount: 200	
