[4/15/23 01:35PM] Login. ip: 212.52.46.64, mac: C5PDCG0007YW20201003112347.000000+120, uuid: 10-BF-48-4E-37-1B	
[4/15/23 01:36PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 01:36PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:37PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 01:37PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:37PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 01:37PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:38PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 01:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:38PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 01:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:38PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 01:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:38PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 01:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:38PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 01:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:39PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 01:39PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:39PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 01:39PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:40PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 01:40PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:40PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 01:40PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:40PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 01:41PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:41PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 01:41PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:41PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:41PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 01:41PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 01:41PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:41PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 01:41PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 01:41PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 01:41PM] Picked up gr.Item Lava bones, amount: 1	
