[4/16/23 05:57AM] Login. ip: 176.93.144.183, mac: N2NRCX11S16208B20230303050006.000000+120, uuid: 16-13-33-DF-1F-23	
[4/16/23 05:58AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 05:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:02AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 06:02AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:02AM] (CC) Help. Said: Any referrals ?	
[4/16/23 06:09AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 06:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:11AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 06:11AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:28AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 06:29AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:29AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:29AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 06:29AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:29AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 06:29AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 06:29AM] Player dropping item: Starter Body, amount: 1	
[4/16/23 06:29AM] Player dropping item: Starter Helm, amount: 1	
[4/16/23 06:29AM] Player dropping item: Starter Legs, amount: 1	
[4/16/23 06:30AM] Player dropping item: Starter Staff, amount: 1	
[4/16/23 06:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:32AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:32AM] Player dropping item: Starter Gloves, amount: 1	
[4/16/23 06:32AM] Player dropping item: Starter Boots, amount: 1	
[4/16/23 06:33AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 06:33AM] Picked up gr.Item Coin, amount: 600	
[4/16/23 06:33AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:33AM] Picked up gr.Item Coin, amount: 900	
[4/16/23 06:34AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:34AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:34AM] (CC) Help. Said: Top dmg for loot only or what ?	
[4/16/23 06:34AM] (CC) Help. Said: Have not gotten anything from globals	
[4/16/23 06:34AM] (CC) Help. Said: Nah	
[4/16/23 06:35AM] (CC) Help. Said: Wasnt	
[4/16/23 06:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:35AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 06:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:35AM] Picked up gr.Item Lava bones, amount: 5	
[4/16/23 06:35AM] Picked up gr.Item Coin, amount: 1500	
[4/16/23 06:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:35AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 06:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:35AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 06:36AM] Picked up gr.Item Lava bones, amount: 6	
[4/16/23 06:36AM] Picked up gr.Item Coin, amount: 1800	
[4/16/23 06:36AM] Picked up gr.Item Coin, amount: 600	
[4/16/23 06:36AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:36AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:36AM] Picked up gr.Item Coin, amount: 600	
[4/16/23 06:37AM] Player dropping item: Starter Amulet, amount: 1	
[4/16/23 06:37AM] Player dropping item: Starter Ring, amount: 1	
[4/16/23 06:37AM] Player dropping item: Starter Cannon, amount: 1	
[4/16/23 06:38AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:38AM] Picked up gr.Item Coin, amount: 1200	
[4/16/23 06:38AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 06:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:38AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 06:38AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:38AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 06:38AM] Picked up gr.Item Coin, amount: 1200	
[4/16/23 06:38AM] Picked up gr.Item Coin, amount: 800	
[4/16/23 06:38AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:38AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:38AM] Picked up gr.Item Coin, amount: 800	
[4/16/23 06:39AM] Picked up gr.Item Coin, amount: 1200	
[4/16/23 06:39AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 06:39AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:39AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 06:39AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:39AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:39AM] Picked up gr.Item Coin, amount: 800	
[4/16/23 06:39AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:39AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 06:40AM] Picked up gr.Item Lava bones, amount: 4	
[4/16/23 06:40AM] Picked up gr.Item Coin, amount: 1200	
[4/16/23 06:40AM] Picked up gr.Item Lava bones, amount: 5	
[4/16/23 06:40AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 06:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:40AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 06:40AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:40AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 06:41AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:41AM] Picked up gr.Item Coin, amount: 1000	
[4/16/23 06:41AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:41AM] Picked up gr.Item Coin, amount: 1000	
[4/16/23 06:41AM] Picked up gr.Item Coin, amount: 2500	
[4/16/23 06:41AM] Picked up gr.Item Lava bones, amount: 5	
[4/16/23 06:41AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:42AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 06:42AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 06:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:42AM] Picked up gr.Item Coin, amount: 1000	
[4/16/23 06:42AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 06:42AM] Picked up gr.Item Coin, amount: 1500	
[4/16/23 06:43AM] Player dropping item: Starter Blade, amount: 1	
[4/16/23 06:43AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 06:43AM] Picked up gr.Item Coin, amount: 1500	
[4/16/23 06:43AM] Picked up gr.Item Coin, amount: 1000	
[4/16/23 06:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 06:43AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:43AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 06:43AM] Picked up gr.Item Coin, amount: 500	
[4/16/23 06:43AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 06:43AM] Picked up gr.Item Lava bones, amount: 5	
