[4/19/23 02:05PM] Login. ip: 82.35.129.150, mac: 5CD54118J920201018183249.000000+000, uuid: 4C-34-88-D1-D5-04	
[4/19/23 02:06PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 02:06PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:09PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 02:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:09PM] Player dropping item: Vial, amount: 1	
[4/19/23 02:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:09PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 02:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:10PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 02:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:10PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 02:10PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:11PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 02:11PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:12PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:12PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 02:12PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:12PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:12PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:13PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 02:13PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:13PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 02:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:13PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:13PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 02:13PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:13PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 02:13PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:13PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:14PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 02:14PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:14PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:14PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 02:14PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:14PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:14PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 02:14PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:14PM] Player dropping item: Starter Body, amount: 1	
[4/19/23 02:14PM] Picked up gr.Item Starter Body, amount: 1	
[4/19/23 02:14PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 02:15PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:15PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 02:15PM] Picked up gr.Item Lava bones, amount: 1	
