[4/18/23 07:43AM] Login. ip: 104.166.207.199, mac: Default string20220116191122.000000-360, uuid: B4-2E-99-DE-75-B9	
[4/18/23 07:43AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:44AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:44AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:44AM] Picked up gr.Item Blurite Body, amount: 1	
[4/18/23 07:44AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:44AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:44AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:44AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:44AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:45AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:45AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:45AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:45AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:45AM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/18/23 07:46AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:46AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:46AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:46AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:46AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:46AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:46AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:46AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:47AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:47AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:47AM] Picked up gr.Item Coin, amount: 400	
[4/18/23 07:47AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 07:50AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:50AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 07:50AM] Picked up gr.Item Coin, amount: 400	
[4/18/23 07:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 07:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 07:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:50AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 07:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:50AM] Picked up gr.Item Coin, amount: 400	
[4/18/23 07:51AM] Picked up gr.Item Blurite Ring, amount: 1	
[4/18/23 07:51AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 07:51AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 07:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:52AM] Picked up gr.Item Coin, amount: 1200	
[4/18/23 07:52AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 07:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:52AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 07:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:52AM] Picked up gr.Item Lava bones, amount: 4	
[4/18/23 07:52AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 07:54AM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 07:54AM] Picked up gr.Item Blurite Helm, amount: 1	
[4/18/23 07:55AM] Picked up gr.Item Blurite Legs, amount: 1	
[4/18/23 07:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:55AM] Picked up gr.Item Lava bones, amount: 7	
[4/18/23 07:55AM] Picked up gr.Item Lava bones, amount: 7	
[4/18/23 07:55AM] Picked up gr.Item Lava bones, amount: 7	
[4/18/23 07:57AM] Picked up gr.Item Blurite Cape, amount: 1	
[4/18/23 07:58AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/18/23 07:59AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 07:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 08:00AM] Picked up gr.Item Blurite Body, amount: 1	
[4/18/23 08:00AM] Picked up gr.Item Coin, amount: 500	
[4/18/23 08:05AM] Picked up gr.Item Imperial Box, amount: 1	
[4/18/23 08:09AM] Picked up gr.Item Imperial helm, amount: 1	
[4/18/23 08:11AM] Picked up gr.Item Coin, amount: 1400	
[4/18/23 08:12AM] Picked up gr.Item Coin, amount: 2390277	
[4/18/23 08:12AM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 08:13AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/18/23 08:14AM] Picked up gr.Item Coin, amount: 800	
[4/18/23 08:15AM] Picked up gr.Item Imperial helm, amount: 1	
[4/18/23 08:15AM] Picked up gr.Item Imperial boots, amount: 1	
[4/18/23 08:15AM] (CC) Help. Said:  do i just dissolve dupes?	
[4/18/23 08:18AM] Picked up gr.Item Coin, amount: 2400	
[4/18/23 08:18AM] Picked up gr.Item Coin, amount: 2400	
[4/18/23 08:18AM] Picked up gr.Item Coin, amount: 4000	
[4/18/23 08:18AM] Picked up gr.Item Coin, amount: 1600	
[4/18/23 08:18AM] Picked up gr.Item Imperial Box, amount: 1	
[4/18/23 08:18AM] Picked up gr.Item Coin, amount: 6400	
[4/18/23 08:21AM] Picked up gr.Item Coin, amount: 900	
[4/18/23 08:22AM] Picked up gr.Item Imperial ring, amount: 1	
[4/18/23 08:25AM] Picked up gr.Item Coin, amount: 3600	
[4/18/23 08:25AM] Picked up gr.Item Imperial Box, amount: 1	
[4/18/23 08:26AM] Player dropping item: Imperial Minigun, amount: 1	
[4/18/23 08:30AM] Picked up gr.Item Revenant Helm, amount: 1	
[4/18/23 08:33AM] Picked up gr.Item Coin, amount: 3000	
[4/18/23 08:33AM] Picked up gr.Item Coin, amount: 1500	
[4/18/23 08:34AM] Picked up gr.Item Coin, amount: 4500	
[4/18/23 08:34AM] Picked up gr.Item Coin, amount: 4500	
[4/18/23 08:34AM] Picked up gr.Item Coin, amount: 4500	
[4/18/23 08:34AM] Picked up gr.Item Coin, amount: 4500	
[4/18/23 08:34AM] Picked up gr.Item Coin, amount: 6000	
[4/18/23 08:36AM] Picked up gr.Item Coin, amount: 9000	
[4/18/23 08:39AM] Picked up gr.Item Coin, amount: 9000	
[4/18/23 08:39AM] Picked up gr.Item Coin, amount: 13500	
[4/18/23 08:39AM] Picked up gr.Item Coin, amount: 1500	
[4/18/23 08:39AM] Picked up gr.Item Coin, amount: 7500	
[4/18/23 08:42AM] Picked up gr.Item Coin, amount: 1701340	
[4/18/23 08:42AM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 08:44AM] Picked up gr.Item Coin, amount: 3000	
[4/18/23 08:48AM] Player bought 21046 x 1 from Gekyume's pos shop for 12000 Billions	
[4/18/23 08:49AM] Player bought 14732 x 1 from Matt0804's pos shop for 5000 Billions	
[4/18/23 08:50AM] (CC) Help. Said:  any way to getr a collectors?	
[4/18/23 08:51AM] (CC) Help. Said:  kk	
[4/18/23 08:52AM] Has just redeemed a Donator rank ticket successfully!	
[4/18/23 08:53AM] Picked up gr.Item Coin, amount: 2000	
[4/18/23 08:54AM] Picked up gr.Item Coin, amount: 8000	
[4/18/23 08:54AM] Picked up gr.Item Zinq helm, amount: 1	
[4/18/23 08:54AM] Picked up gr.Item Lava bones, amount: 1	
