[4/20/23 11:27PM] Login. ip: 81.77.0.150, mac: 8CG1386MPV20221230112226.000000+000, uuid: FA-89-D2-17-B7-AB	
[4/20/23 11:28PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 11:28PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 11:29PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 11:29PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 11:29PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 11:29PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 11:29PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 11:29PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 11:29PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:49AM] Login. ip: 81.77.0.150, mac: 8CG1386MPV20221230112226.000000+000, uuid: FA-89-D2-17-B7-AB	
[4/21/23 08:50AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 08:50AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 08:50AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:50AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 08:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:51AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 08:51AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:52AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/21/23 08:52AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/21/23 08:52AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 08:53AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:53AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 08:53AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:53AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:53AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:53AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 08:54AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:54AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:55AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:55AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 08:55AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:55AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:56AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:56AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:56AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 08:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:57AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:57AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:57AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:58AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 08:58AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:58AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 09:00AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 09:00AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 09:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 09:01AM] Picked up gr.Item Coin, amount: 300	
