[4/15/23 12:00AM] Login. ip: 174.230.204.229, mac: NHQH8AA0012290C562340020230127013025.000000-420, uuid: 4E-03-4F-C3-97-F4	
[4/15/23 12:01AM] DEFAULT|2224,3760,0|Said: Heyo	
[4/15/23 12:02AM] DEFAULT|2224,3760,0|Said: Congrats :d	
[4/15/23 12:02AM] DEFAULT|2224,3760,0|Said: Sweet!	
[4/15/23 12:02AM] DEFAULT|2224,3760,0|Said: Excited to test everything out :d	
[4/15/23 12:02AM] DEFAULT|2224,3760,0|Said: Thank ya sir	
[4/15/23 12:03AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 12:03AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:03AM] PROGRESSION_ZONES|3033,10276,0|Said: :;ref walkchaos	
[4/15/23 12:04AM] (CC) Help. Said: Awesome!	
[4/15/23 12:06AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:06AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 12:06AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 12:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:06AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 12:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:06AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 12:06AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:06AM] Picked up gr.Item Blurite Box, amount: 1	
[4/15/23 12:06AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 12:06AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:06AM] Picked up gr.Item Blurite Box, amount: 1	
[4/15/23 12:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:06AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:07AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 12:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:07AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:07AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 12:07AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:07AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 12:07AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:07AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 12:08AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:08AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:08AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 12:08AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:08AM] Picked up gr.Item Blurite Body, amount: 1	
[4/15/23 12:08AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:08AM] Picked up gr.Item Blurite Body, amount: 1	
[4/15/23 12:08AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 12:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:09AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 12:09AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:09AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:09AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 12:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:09AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 12:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:09AM] Player dropping item: Starter Helm, amount: 1	
[4/15/23 12:09AM] Player dropping item: Starter Body, amount: 1	
[4/15/23 12:09AM] Player dropping item: Starter Legs, amount: 1	
[4/15/23 12:09AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 12:09AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:09AM] Player dropping item: Starter Boots, amount: 1	
[4/15/23 12:09AM] Player dropping item: Starter Gloves, amount: 1	
[4/15/23 12:09AM] Player dropping item: Starter Cape, amount: 1	
[4/15/23 12:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:10AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 12:10AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:10AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 12:10AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:11AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 12:11AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 12:11AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 12:11AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:11AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 12:11AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 12:11AM] Picked up gr.Item Blurite Boots, amount: 1	
[4/15/23 12:11AM] Picked up gr.Item Blurite Boots, amount: 1	
[4/15/23 12:11AM] (CC) Help. Said: Yo	
[4/15/23 12:12AM] Player dropping item: Starter Blade, amount: 1	
[4/15/23 12:12AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:12AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 12:12AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 12:12AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:12AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 12:12AM] Player dropping item: Starter Amulet, amount: 1	
[4/15/23 12:12AM] Player dropping item: Starter Ring, amount: 1	
[4/15/23 12:14AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 12:14AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 12:14AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:14AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 12:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:15AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 12:15AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 12:16AM] Picked up gr.Item Lava bones, amount: 8	
[4/15/23 12:16AM] Picked up gr.Item Coin, amount: 2400	
[4/15/23 12:16AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 12:16AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 12:18AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:18AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:18AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:18AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 12:18AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:18AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:18AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 12:18AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:18AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:19AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:19AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:19AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:20AM] Picked up gr.Item Blurite Ring, amount: 1	
[4/15/23 12:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:20AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:20AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 12:20AM] Picked up gr.Item Coin, amount: 1000	
[4/15/23 12:20AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 12:21AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:21AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:21AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:21AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:21AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 12:21AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:21AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:22AM] Picked up gr.Item Blurite Body, amount: 1	
[4/15/23 12:22AM] Picked up gr.Item Blurite Body, amount: 1	
[4/15/23 12:22AM] Picked up gr.Item Coin, amount: 1000	
[4/15/23 12:22AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 12:23AM] Picked up gr.Item Blurite Legs, amount: 1	
[4/15/23 12:23AM] Picked up gr.Item Blurite Legs, amount: 1	
[4/15/23 12:23AM] Picked up gr.Item Lava bones, amount: 9	
[4/15/23 12:23AM] Picked up gr.Item Coin, amount: 1000	
[4/15/23 12:23AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:23AM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 12:23AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:23AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:23AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:23AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 12:23AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:24AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:24AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 12:25AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 12:25AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:25AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:25AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 12:25AM] Picked up gr.Item Imperial Box, amount: 1	
