[4/16/23 08:06PM] Login. ip: 73.149.242.251, mac: C0V166320210726223700.000000-300, uuid: 2E-DB-07-E4-A7-B4	
[4/16/23 08:09PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 08:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 08:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 08:10PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 08:10PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 08:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 08:10PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 08:10PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 08:10PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 08:11PM] (CC) Help. Said: Any starter commands? free commands? launch commands?	
[4/16/23 08:12PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 08:12PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 08:12PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 08:13PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 08:13PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 08:13PM] Player dropping item: Starter Boots, amount: 1	
[4/16/23 08:13PM] Picked up gr.Item Starter Boots, amount: 1	
[4/16/23 08:13PM] Player dropping item: Starter Boots, amount: 1	
[4/16/23 08:14PM] Player dropping item: Starter Staff, amount: 1	
[4/16/23 08:14PM] Picked up gr.Item Starter Staff, amount: 1	
[4/16/23 08:14PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 08:14PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 08:15PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 08:15PM] Picked up gr.Item Coin, amount: 100	
[4/16/23 08:15PM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 08:19PM] Picked up gr.Item Coin, amount: 200	
[4/16/23 08:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 08:20PM] Player dropping item: Starter Body, amount: 1	
[4/16/23 08:20PM] Player dropping item: Starter Legs, amount: 1	
[4/16/23 08:20PM] Player dropping item: Starter Helm, amount: 1	
[4/16/23 08:20PM] Picked up gr.Item Coin, amount: 200	
[4/16/23 08:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 08:20PM] Picked up gr.Item Coin, amount: 200	
