[4/15/23 05:04PM] Login. ip: 88.115.181.132, mac: To be filled by O.E.M.20220313112531.000000+120, uuid: 7A-79-19-28-5E-79	
[4/15/23 05:05PM] (CC) Help. Said: Tew	
[4/15/23 05:05PM] (CC) Help. Said: Loo discord	
[4/15/23 05:10PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 05:10PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 05:11PM] Picked up gr.Item EXP Potion (Divine), amount: 1	
[4/15/23 05:11PM] Picked up gr.Item DMG Potion (Mortal), amount: 1	
[4/15/23 05:12PM] Player dropping item: Starter Body, amount: 1	
[4/15/23 05:12PM] Player dropping item: Starter Blade, amount: 1	
[4/15/23 05:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:14PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:14PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 05:15PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:15PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:15PM] Player dropping item: Starter Legs, amount: 1	
[4/15/23 05:15PM] Player dropping item: Starter Helm, amount: 1	
[4/15/23 05:15PM] Player dropping item: Blurite Body, amount: 1	
[4/15/23 05:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:17PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:17PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:17PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 05:17PM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 05:17PM] Picked up gr.Item Coin, amount: 400	
[4/15/23 05:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:18PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:18PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 05:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:18PM] Picked up gr.Item Coin, amount: 400	
[4/15/23 05:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:18PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:18PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 05:19PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:19PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 05:19PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:19PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 05:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:19PM] Player dropping item: Starter Cape, amount: 1	
[4/15/23 05:19PM] Player dropping item: Starter Gloves, amount: 1	
[4/15/23 05:19PM] Player dropping item: Starter Boots, amount: 1	
[4/15/23 05:22PM] Player dropping item: Starter Amulet, amount: 1	
[4/15/23 05:22PM] Player dropping item: Starter Ring, amount: 1	
[4/15/23 05:24PM] Player dropping item: Vial, amount: 1	
[4/15/23 05:24PM] Player dropping item: Vial, amount: 1	
[4/15/23 05:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:24PM] Picked up gr.Item Coin, amount: 400	
[4/15/23 05:24PM] Picked up gr.Item Coin, amount: 400	
[4/15/23 05:24PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 05:24PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 05:24PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 05:24PM] Picked up gr.Item Coin, amount: 400	
[4/15/23 05:24PM] Picked up gr.Item Coin, amount: 800	
[4/15/23 05:26PM] Player dropping item: Blurite Staff, amount: 1	
[4/15/23 05:26PM] Player dropping item: Blurite Katana, amount: 1	
[4/15/23 05:26PM] Player dropping item: Blurite Katana, amount: 1	
[4/15/23 05:26PM] Player dropping item: Blurite Katana, amount: 1	
[4/15/23 05:27PM] Receiving item from trade with Tew Id: 23052, amount: 1	
[4/15/23 05:27PM] Receiving item from trade with Tew Id: 23055, amount: 1	
[4/15/23 05:27PM] Receiving item from trade with Tew Id: 14487, amount: 1	
[4/15/23 05:27PM] Receiving item from trade with Tew Id: 14488, amount: 1	
[4/15/23 05:27PM] Receiving item from trade with Tew Id: 14488, amount: 1	
[4/15/23 05:27PM] Receiving item from trade with Tew Id: 14487, amount: 1	
[4/15/23 05:27PM] Receiving item from trade with Tew Id: 15357, amount: 1	
[4/15/23 05:27PM] PROGRESSION_ZONES|3037,10278,16|Said: Ty	
[4/15/23 05:28PM] Player dropping item: Starter Defender, amount: 1	
[4/15/23 05:28PM] Player dropping item: Blurite Bow, amount: 1	
[4/15/23 05:28PM] Player dropping item: Blurite Legs, amount: 1	
[4/15/23 05:28PM] Player dropping item: Blurite Bow, amount: 1	
[4/15/23 05:28PM] Player dropping item: Blurite Katana, amount: 1	
[4/15/23 05:28PM] Player dropping item: Blurite Bow, amount: 1	
[4/15/23 05:30PM] Picked up gr.Item Coin, amount: 1557842	
[4/15/23 05:30PM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 05:36PM] Player bought 8334 x 1 from Supernum's pos shop for 2500 Billions	
[4/15/23 05:36PM] Player bought 23028 x 1 from Supernum's pos shop for 5200 Billions	
[4/15/23 05:37PM] Player bought 2023 x 500 from Dedmojo's pos shop for 7500 Billions	
[4/15/23 05:38PM] Player bought 21062 x 1 from Aaron's pos shop for 4500 Billions	
[4/16/23 01:53AM] Login. ip: 88.115.181.132, mac: To be filled by O.E.M.20220313112531.000000+120, uuid: 7A-79-19-28-5E-79	
[4/16/23 02:11AM] Picked up gr.Item Imperial helm, amount: 1	
[4/16/23 02:11AM] Picked up gr.Item Coin, amount: 800	
[4/16/23 02:12AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 02:12AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 02:13AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/16/23 02:13AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/16/23 02:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:13AM] Picked up gr.Item Coin, amount: 800	
[4/16/23 02:13AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:15AM] Picked up gr.Item Coin, amount: 4000	
[4/16/23 02:15AM] Picked up gr.Item Lava bones, amount: 13	
[4/16/23 02:15AM] Picked up gr.Item Coin, amount: 1600	
[4/16/23 02:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:16AM] (CC) Help. Said: Morning :)	
[4/16/23 02:16AM] Picked up gr.Item Lava bones, amount: 8	
[4/16/23 02:16AM] Picked up gr.Item Lava bones, amount: 9	
[4/16/23 02:17AM] Picked up gr.Item Coin, amount: 3200	
