[4/18/23 04:25PM] Login. ip: 31.208.28.118, mac: 20221120221408.000000+060, uuid: 10-7B-44-18-E5-76	
[4/18/23 04:26PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 04:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:27PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 04:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:27PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 04:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:27PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 04:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:28PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 04:28PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:28PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 04:28PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:28PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 04:28PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:28PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:28PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 04:28PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 04:28PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:29PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:29PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 04:29PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 04:29PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:29PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 04:29PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:29PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 04:29PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:30PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 04:30PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:30PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 04:30PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:30PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 04:30PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:30PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 04:31PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:31PM] Receiving item from trade with Forest Id: 18005, amount: 1	
[4/18/23 04:31PM] Receiving item from trade with Forest Id: 23023, amount: 1	
[4/18/23 04:31PM] Receiving item from trade with Forest Id: 18629, amount: 1	
[4/18/23 04:31PM] Receiving item from trade with Forest Id: 23050, amount: 1	
[4/18/23 04:31PM] Receiving item from trade with Forest Id: 11140, amount: 1	
[4/18/23 04:31PM] Receiving item from trade with Forest Id: 23038, amount: 1	
[4/18/23 04:31PM] Receiving item from trade with Forest Id: 18636, amount: 1	
[4/18/23 04:32PM] Player dropping item: Starter Helm, amount: 1	
[4/18/23 04:32PM] Picked up gr.Item Starter Helm, amount: 1	
[4/18/23 04:32PM] Player dropping item: Starter Gloves, amount: 1	
[4/18/23 04:32PM] Player dropping item: Starter Cape, amount: 1	
[4/18/23 04:32PM] Player dropping item: Starter Helm, amount: 1	
[4/18/23 04:32PM] Player dropping item: Starter Body, amount: 1	
[4/18/23 04:32PM] Player dropping item: Starter Legs, amount: 1	
[4/18/23 04:33PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 04:33PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:33PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:33PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:33PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:33PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:33PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:33PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 04:33PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 04:33PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:33PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:33PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 04:33PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 04:33PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:33PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:34PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 04:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:34PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 04:34PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:34PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 04:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:34PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 04:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:34PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 04:34PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:35PM] Player dropping item: Starter Cannon, amount: 1	
