[4/15/23 06:08AM] Login. ip: 75.212.238.70, mac: CND01657LB20221221075946.000000-360, uuid: D8-12-65-51-38-A1	
[4/15/23 06:11AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:12AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:12AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 06:12AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:12AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:12AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:13AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:13AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:13AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 06:13AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:15AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:15AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:15AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:15AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:15AM] Picked up gr.Item Imperial Box, amount: 1	
[4/15/23 06:15AM] Picked up gr.Item @bla@Progressive reward box, amount: 1	
[4/15/23 06:15AM] Picked up gr.Item DR Potion (Godly), amount: 1	
[4/15/23 06:16AM] Picked up gr.Item DMG Potion (Mortal), amount: 1	
[4/15/23 06:16AM] Picked up gr.Item EXP Potion (Divine), amount: 1	
[4/15/23 06:16AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:16AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:17AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:17AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:17AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:17AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:18AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:18AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:18AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:18AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:18AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:18AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:18AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:18AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:18AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:19AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:19AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:19AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:19AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 06:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:19AM] Player dropping item: Starter Body, amount: 1	
[4/15/23 06:19AM] Player dropping item: Starter Legs, amount: 1	
[4/15/23 06:19AM] Player dropping item: Starter Helm, amount: 1	
[4/15/23 06:19AM] Player dropping item: Starter Boots, amount: 1	
[4/15/23 06:19AM] Player dropping item: Starter Gloves, amount: 1	
[4/15/23 06:19AM] Player dropping item: Starter Cape, amount: 1	
[4/15/23 06:20AM] PROGRESSION_ZONES|3041,10279,8|Said: Imperial minigun	
[4/15/23 06:21AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 06:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:21AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:21AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 06:21AM] Picked up gr.Item Lava bones, amount: 7	
[4/15/23 06:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:21AM] PROGRESSION_ZONES|3042,10277,8|Said: Idk i got from ref	
[4/15/23 06:22AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:22AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:22AM] Picked up gr.Item Coin, amount: 3300	
[4/15/23 06:22AM] Picked up gr.Item Lava bones, amount: 11	
[4/15/23 06:23AM] Picked up gr.Item Blurite Helm, amount: 1	
[4/15/23 06:23AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 06:23AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:25AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:25AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 06:25AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:25AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:25AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:25AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:25AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:27AM] Picked up gr.Item Blurite Cape, amount: 1	
[4/15/23 06:27AM] Picked up gr.Item Blurite Cape, amount: 1	
[4/15/23 06:27AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:27AM] Picked up gr.Item Coin, amount: 1200	
[4/15/23 06:27AM] Picked up gr.Item Lava bones, amount: 4	
[4/15/23 06:27AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:27AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:27AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:27AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:27AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:29AM] Login. ip: 75.212.238.70, mac: CND01657LB20221221075946.000000-360, uuid: D8-12-65-51-38-A1	
[4/15/23 06:29AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:29AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:29AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:30AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:30AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:30AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:38AM] Picked up gr.Item Coin, amount: 800	
[4/15/23 06:38AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 06:38AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:38AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:38AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 06:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:38AM] Picked up gr.Item Coin, amount: 800	
[4/15/23 06:38AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 06:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:40AM] Picked up gr.Item Coin, amount: 500	
[4/15/23 06:40AM] Picked up gr.Item Coin, amount: 1000	
[4/15/23 06:40AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 06:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 06:40AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:40AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 06:40AM] Picked up gr.Item Coin, amount: 500	
