[4/19/23 10:03PM] Login. ip: 47.217.174.218, mac: To Be Filled By O.E.M.20200913130947.000000-360, uuid: BC-5F-F4-C7-66-8D	
[4/19/23 10:06PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 10:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:07PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 10:07PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 10:07PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 10:07PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:08PM] (CC) Help. Said: How do i get a better wep for training 	
[4/19/23 10:08PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 10:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:09PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 10:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:10PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 10:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:10PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 10:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:13PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 10:13PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 10:13PM] (CC) Help. Said: Is there any ref	
[4/19/23 10:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:15PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 10:16PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 10:16PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 10:16PM] Picked up gr.Item Lava bones, amount: 4	
[4/19/23 10:16PM] Player dropping item: Starter Helm, amount: 1	
[4/19/23 10:16PM] Player dropping item: Starter Body, amount: 1	
[4/19/23 10:16PM] Player dropping item: Starter Legs, amount: 1	
[4/19/23 10:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:18PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 10:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:18PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 10:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:19PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 10:19PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 10:19PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 10:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:21PM] Picked up gr.Item Coin, amount: 1221690	
[4/19/23 10:21PM] Picked up gr.Item Lava bones, amount: 50	
[4/19/23 10:21PM] GLOBAL_BOSS|2140,5016,8|Said: Hey 	
[4/19/23 10:21PM] GLOBAL_BOSS|2140,5016,8|Said: You look cool	
[4/19/23 10:22PM] (CC) Help. Said: Anyone got a imperial bow i can use 	
[4/19/23 10:25PM] Picked up gr.Item Super restore (4), amount: 1	
[4/19/23 10:28PM] DEFAULT|2223,3758,0|Said: Hwo do i get a better ranged wep 	
[4/19/23 10:28PM] Receiving item from trade with Zaryte Id: 8088, amount: 1	
[4/19/23 10:29PM] DEFAULT|2223,3758,0|Said: Tysm	
[4/19/23 10:30PM] Picked up gr.Item Lava bones, amount: 4	
[4/19/23 10:30PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 10:30PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 10:30PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 10:30PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 10:30PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 10:30PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 10:30PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 10:30PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 10:30PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 10:30PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 10:32PM] Picked up gr.Item Coin, amount: 600	
[4/19/23 10:32PM] Picked up gr.Item Lava bones, amount: 5	
