[4/15/23 05:03PM] Login. ip: 74.115.70.208, mac: NXA4FAA00105200AE5660020230409232623.000000-420, uuid: 96-08-53-8A-44-33	
[4/15/23 05:05PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 05:05PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:06PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 05:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:06PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 05:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:06PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 05:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:07PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 05:07PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:08PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 05:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:08PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 05:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:08PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 05:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:08PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 05:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:08PM] Picked up gr.Item Coin, amount: 100	
[4/15/23 05:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:09PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:09PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:12PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:12PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:12PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:13PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:13PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:13PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:13PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:14PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:14PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:14PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:14PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:14PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:14PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:14PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:14PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:15PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:15PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:15PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:15PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:15PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:15PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:16PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:16PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:16PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:16PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:17PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:17PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:17PM] Picked up gr.Item Coin, amount: 200	
[4/15/23 05:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:18PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 05:18PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 05:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:19PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 05:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:19PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 05:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:20PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 05:20PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 05:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:21PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 05:21PM] Picked up gr.Item Coin, amount: 600	
[4/15/23 05:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 05:21PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 05:21PM] Picked up gr.Item Coin, amount: 300	
[4/15/23 05:21PM] Picked up gr.Item Lava bones, amount: 1	
