[4/18/23 04:18PM] Login. ip: 66.229.72.9, mac: 20201103164455.000000-300, uuid: 64-5D-86-81-C6-C1	
[4/18/23 04:19PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 04:19PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:19PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:21PM] Picked up gr.Item Blurite Boots, amount: 1	
[4/18/23 04:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:21PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:21PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:21PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:22PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:22PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:22PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:22PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:22PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:23PM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 04:23PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:23PM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 04:26PM] Picked up gr.Item Coin, amount: 800	
[4/18/23 04:31PM] Picked up gr.Item Blurite Box, amount: 1	
[4/18/23 04:35PM] Picked up gr.Item Imperial boots, amount: 1	
[4/18/23 04:36PM] Picked up gr.Item Coin, amount: 600	
[4/18/23 04:37PM] Picked up gr.Item Imperial gloves, amount: 1	
[4/18/23 04:38PM] Picked up gr.Item Coin, amount: 700	
[4/18/23 04:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 04:40PM] Picked up gr.Item Imperial body, amount: 1	
[4/18/23 04:40PM] Picked up gr.Item Imperial body, amount: 1	
[4/18/23 04:40PM] Picked up gr.Item Imperial ring, amount: 1	
[4/18/23 04:40PM] Picked up gr.Item Imperial amulet, amount: 1	
[4/18/23 04:41PM] Picked up gr.Item Coin, amount: 800	
[4/18/23 04:41PM] Picked up gr.Item Coin, amount: 800	
[4/18/23 04:41PM] Picked up gr.Item Coin, amount: 1996216	
[4/18/23 04:41PM] Picked up gr.Item Lava bones, amount: 25	
[4/18/23 04:42PM] Picked up gr.Item Lava bones, amount: 300	
[4/18/23 04:42PM] Picked up gr.Item $1 Scroll, amount: 2	
[4/18/23 04:42PM] Has just redeemed a $1 Scroll successfully!	
[4/18/23 04:43PM] Picked up gr.Item Imperial Box, amount: 1	
[4/18/23 04:45PM] Picked up gr.Item Imperial gloves, amount: 1	
[4/18/23 04:45PM] Picked up gr.Item Imperial gloves, amount: 1	
[4/18/23 04:47PM] Picked up gr.Item Coin, amount: 900	
[4/18/23 04:50PM] Picked up gr.Item Coin, amount: 1000	
[4/18/23 04:50PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 04:50PM] Picked up gr.Item Revenant Body, amount: 1	
[4/18/23 04:51PM] Picked up gr.Item Revenant whip, amount: 1	
[4/18/23 04:51PM] Picked up gr.Item Revenant whip, amount: 1	
