[4/20/23 09:47AM] Login. ip: 86.160.127.205, mac: J6NRCX01A09423A20230129163320.000000+000, uuid: 4C-ED-FB-DA-48-07	
[4/20/23 09:51AM] Picked up gr.Item Coin, amount: 2016898	
[4/20/23 09:51AM] Picked up gr.Item Lava bones, amount: 25	
[4/20/23 09:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 09:56AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 09:56AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 09:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 09:57AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 09:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 09:58AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 09:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 09:58AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 09:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 09:58AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 09:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 09:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 09:59AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 09:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 09:59AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 09:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 09:59AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 09:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 09:59AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 10:00AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:00AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:01AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:01AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:03AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:03AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:03AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:03AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:03AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:03AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:04AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:04AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:05AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:05AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:05AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:05AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:05AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:06AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:14AM] Picked up gr.Item Lava bones, amount: 4	
[4/20/23 10:14AM] Picked up gr.Item Lava bones, amount: 7	
[4/20/23 10:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:14AM] Picked up gr.Item Lava bones, amount: 3	
[4/20/23 10:14AM] Picked up gr.Item Lava bones, amount: 3	
[4/20/23 10:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:14AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 10:14AM] Picked up gr.Item Lava bones, amount: 3	
[4/20/23 10:14AM] Picked up gr.Item Lava bones, amount: 3	
[4/20/23 10:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:17AM] Picked up gr.Item Lava bones, amount: 8	
[4/20/23 10:17AM] Picked up gr.Item Coin, amount: 3200	
[4/20/23 10:17AM] Picked up gr.Item Coin, amount: 1200	
[4/20/23 10:17AM] Picked up gr.Item Lava bones, amount: 3	
[4/20/23 10:17AM] Picked up gr.Item Lava bones, amount: 6	
[4/20/23 10:17AM] Picked up gr.Item Coin, amount: 2400	
[4/20/23 10:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:17AM] Picked up gr.Item Coin, amount: 400	
[4/20/23 10:20AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/20/23 10:20AM] Picked up gr.Item Vote scroll, amount: 3	
[4/20/23 10:21AM] Picked up gr.Item Coin, amount: 2409286	
[4/20/23 10:21AM] Picked up gr.Item Lava bones, amount: 25	
[4/20/23 10:23AM] Picked up gr.Item Lava bones, amount: 40	
[4/20/23 10:23AM] Picked up gr.Item Coin, amount: 3379501	
[4/20/23 10:25AM] Picked up gr.Item Coin, amount: 2407374	
[4/20/23 10:25AM] Picked up gr.Item Lava bones, amount: 25	
[4/20/23 10:26AM] (CC) Help. Said: Bruh veigar first	
[4/20/23 10:27AM] Picked up gr.Item Coin, amount: 1570504	
[4/20/23 10:27AM] Picked up gr.Item Lava bones, amount: 25	
[4/20/23 10:27AM] GLOBAL_BOSS|2143,5013,12|Said: Bruh	
[4/20/23 10:27AM] GLOBAL_BOSS|2143,5013,12|Said: Yall suck	
[4/20/23 10:28AM] Picked up gr.Item Lava bones, amount: 100	
[4/20/23 10:28AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/20/23 10:30AM] Picked up gr.Item Lava bones, amount: 100	
[4/20/23 10:30AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/20/23 10:31AM] Picked up gr.Item Lava bones, amount: 300	
[4/20/23 10:31AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/20/23 10:32AM] Picked up gr.Item Lava bones, amount: 300	
[4/20/23 10:32AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/20/23 10:33AM] Has just redeemed a $10 Bond successfully!	
[4/20/23 10:36AM] Picked up gr.Item Coin, amount: 1111679	
[4/20/23 10:36AM] Picked up gr.Item Lava bones, amount: 25	
[4/20/23 10:36AM] GLOBAL_BOSS|2142,5015,8|Said: Me plz	
[4/20/23 10:38AM] Picked up gr.Item Coin, amount: 2399965	
[4/20/23 10:38AM] Picked up gr.Item Lava bones, amount: 25	
[4/20/23 10:38AM] GLOBAL_BOSS|2142,5015,8|Said: Free? sure	
[4/20/23 10:40AM] Picked up gr.Item Coin, amount: 2479078	
[4/20/23 10:40AM] Picked up gr.Item Lava bones, amount: 40	
[4/20/23 10:41AM] Picked up gr.Item Coin, amount: 2091635	
