[4/20/23 08:23AM] Login. ip: 82.73.64.208, mac: Default string20221205192247.000000+060, uuid: 1C-99-57-30-CD-08	
[4/20/23 08:25AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 08:25AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:26AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 08:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:26AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 08:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:28AM] Picked up gr.Item Coin, amount: 300	
[4/20/23 08:28AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:28AM] Picked up gr.Item Lava bones, amount: 4	
[4/20/23 08:29AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 08:30AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 08:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:32AM] Picked up gr.Item Lava bones, amount: 4	
[4/20/23 08:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:36AM] Picked up gr.Item Lava bones, amount: 3	
[4/20/23 08:38AM] Picked up gr.Item Coin, amount: 300	
[4/20/23 08:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:39AM] Player dropping item: Starter Boots, amount: 1	
[4/20/23 08:39AM] Player dropping item: Starter Helm, amount: 1	
[4/20/23 08:39AM] Player dropping item: Starter Body, amount: 1	
[4/20/23 08:39AM] Player dropping item: Starter Gloves, amount: 1	
[4/20/23 08:39AM] Player dropping item: Starter Cape, amount: 1	
[4/20/23 08:39AM] Player dropping item: Starter Legs, amount: 1	
[4/20/23 08:40AM] Player dropping item: Blurite Body, amount: 1	
[4/20/23 08:40AM] Player dropping item: Starter Blade, amount: 1	
[4/20/23 08:40AM] Player dropping item: Starter Cannon, amount: 1	
[4/20/23 08:40AM] Player dropping item: Vial, amount: 1	
[4/20/23 08:40AM] Player dropping item: Vial, amount: 1	
[4/20/23 08:40AM] Player dropping item: Vial, amount: 1	
[4/20/23 08:41AM] Player dropping item: Starter Ring, amount: 1	
[4/20/23 08:41AM] Player dropping item: Starter Amulet, amount: 1	
[4/20/23 08:42AM] Player dropping item: Starter Staff, amount: 1	
[4/20/23 08:43AM] Picked up gr.Item Coin, amount: 400	
[4/20/23 08:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:53AM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/20/23 08:53AM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/20/23 08:54AM] Picked up gr.Item Blurite Helm, amount: 1	
[4/20/23 08:55AM] Picked up gr.Item Blurite Cape, amount: 1	
[4/20/23 08:55AM] Picked up gr.Item Blurite Cape, amount: 1	
