[4/19/23 07:00PM] Login. ip: 76.34.95.147, mac: Default string20230205181331.000000-300, uuid: 2C-F0-5D-D2-36-F5	
[4/19/23 07:01PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:01PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:02PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:02PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 07:02PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:03PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:03PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:03PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:03PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:03PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:03PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:03PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:04PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:04PM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/19/23 07:04PM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/19/23 07:04PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:04PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:05PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:05PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:05PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:05PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:05PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:05PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:05PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:05PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:05PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:05PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:05PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:06PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:06PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:06PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:06PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:06PM] Picked up gr.Item Blurite Cape, amount: 1	
[4/19/23 07:07PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:07PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:07PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:07PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:07PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:07PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:07PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:07PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:08PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:08PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:08PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:08PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 07:08PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:09PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 07:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:09PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 07:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:09PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 07:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:09PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:10PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 07:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:10PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 07:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:10PM] Picked up gr.Item Blurite Cape, amount: 1	
[4/19/23 07:10PM] Picked up gr.Item Blurite Cape, amount: 1	
[4/19/23 07:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:10PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 07:10PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:11PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 07:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:11PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 07:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:11PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 07:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 07:11PM] Picked up gr.Item Coin, amount: 200	
