[4/16/23 11:53AM] Login. ip: 90.241.203.115, mac: 5CD21759N920230303112344.000000+000, uuid: EA-FB-1C-55-3E-29	
[4/16/23 11:53AM] (CC) Help. Said: Ty :)	
[4/16/23 11:56AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 11:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 11:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 11:57AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 11:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 11:58AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 11:58AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 11:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 11:58AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 11:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 11:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 11:59AM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 08:13AM] Login. ip: 90.241.203.115, mac: 5CD21759N920230303112344.000000+000, uuid: EA-FB-1C-55-3E-29	
[4/18/23 08:13AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 08:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 08:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 08:14AM] Picked up gr.Item Coin, amount: 400	
[4/18/23 08:14AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 08:16AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 08:16AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 08:16AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 08:16AM] Picked up gr.Item Coin, amount: 400	
[4/18/23 08:16AM] Picked up gr.Item Blurite Legs, amount: 1	
[4/18/23 08:16AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 08:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 08:17AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 08:17AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 08:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 08:18AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 08:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 08:19AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 08:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 08:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 08:19AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 08:20AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 08:20AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 08:21AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 08:21AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 08:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 08:29AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 08:30AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 08:30AM] Picked up gr.Item Coin, amount: 600	
[4/18/23 08:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 08:32AM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 08:32AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 08:32AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 08:32AM] Picked up gr.Item Coin, amount: 600	
[4/18/23 08:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 08:33AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 08:33AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 08:33AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 08:34AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 08:34AM] Picked up gr.Item Lava bones, amount: 1	
