[4/17/23 11:33PM] Login. ip: 38.50.242.114, mac: Default string20230323080537.000000-300, uuid: B4-2E-99-1B-04-F3	
[4/17/23 11:38PM] Login. ip: 38.50.242.114, mac: Default string20230323080537.000000-300, uuid: B4-2E-99-1B-04-F3	
[4/17/23 11:39PM] Picked up gr.Item Coin, amount: 100	
[4/17/23 11:39PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:42PM] Picked up gr.Item Coin, amount: 100	
[4/17/23 11:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:42PM] Picked up gr.Item Coin, amount: 100	
[4/17/23 11:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:42PM] Picked up gr.Item Coin, amount: 100	
[4/17/23 11:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:42PM] Picked up gr.Item Coin, amount: 100	
[4/17/23 11:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:42PM] Picked up gr.Item Coin, amount: 100	
[4/17/23 11:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:42PM] Picked up gr.Item Coin, amount: 100	
[4/17/23 11:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:42PM] Picked up gr.Item Coin, amount: 200	
[4/17/23 11:42PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:42PM] Picked up gr.Item Coin, amount: 100	
[4/17/23 11:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:43PM] Picked up gr.Item Coin, amount: 200	
[4/17/23 11:43PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:43PM] Picked up gr.Item Coin, amount: 200	
[4/17/23 11:43PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:43PM] Picked up gr.Item Coin, amount: 200	
[4/17/23 11:43PM] Picked up gr.Item Coin, amount: 200	
[4/17/23 11:43PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:43PM] Picked up gr.Item Coin, amount: 400	
[4/17/23 11:43PM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 11:44PM] Picked up gr.Item Coin, amount: 400	
[4/17/23 11:44PM] Picked up gr.Item Coin, amount: 200	
[4/17/23 11:44PM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 11:52PM] Player dropping item: Vial, amount: 1	
[4/17/23 11:54PM] Player dropping item: Starter Blade, amount: 1	
[4/17/23 11:55PM] Picked up gr.Item Starter Blade, amount: 1	
[4/17/23 11:55PM] Player dropping item: Starter Blade, amount: 1	
[4/17/23 11:55PM] Player dropping item: Starter Staff, amount: 1	
[4/17/23 11:55PM] Player dropping item: Starter Helm, amount: 1	
[4/17/23 11:55PM] Player dropping item: Starter Legs, amount: 1	
[4/17/23 11:55PM] Player dropping item: Starter Body, amount: 1	
[4/17/23 11:55PM] Picked up gr.Item Coin, amount: 200	
[4/17/23 11:55PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:56PM] Picked up gr.Item Coin, amount: 200	
[4/17/23 11:56PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:56PM] Picked up gr.Item Coin, amount: 200	
[4/17/23 11:56PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:56PM] Picked up gr.Item Coin, amount: 200	
[4/17/23 11:56PM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 11:56PM] Picked up gr.Item Blurite Legs, amount: 1	
[4/17/23 11:56PM] Picked up gr.Item Coin, amount: 200	
