[4/20/23 08:14AM] Login. ip: 31.94.32.171, mac: PF41DNPJ20230414211949.000000+060, uuid: 04-CF-4B-AC-E8-2A	
[4/20/23 08:16AM] (CC) Help. Said: Oh it's good to be back.	
[4/20/23 08:16AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 08:16AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 08:17AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 08:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:17AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 08:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:17AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 08:17AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 08:17AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 08:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:18AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 08:18AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 08:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:19AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 08:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 08:20AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 08:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:20AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 08:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:20AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 08:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:20AM] Picked up gr.Item Blurite Cape, amount: 1	
[4/20/23 08:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:21AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 08:21AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 08:21AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 08:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:21AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 08:21AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 08:21AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 08:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:21AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 08:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 08:22AM] Picked up gr.Item Coin, amount: 200	
