[4/18/23 01:36PM] Login. ip: 88.64.254.73, mac: PF0RWEWK20230125203142.000000+060, uuid: C8-5B-76-F4-CB-96	
[4/18/23 01:38PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 01:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:39PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 01:39PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:39PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 01:39PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:39PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 01:39PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:39PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 01:39PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:40PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 01:40PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:40PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 01:40PM] Picked up gr.Item Lava bones, amount: 4	
[4/18/23 01:41PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:41PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 01:43PM] Picked up gr.Item Coin, amount: 600	
[4/18/23 01:43PM] Picked up gr.Item Lava bones, amount: 3	
[4/18/23 01:43PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:43PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:44PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:44PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:44PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:44PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:44PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:44PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:44PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:45PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:45PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:45PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:45PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:45PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:46PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:46PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:46PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:46PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:46PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:46PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:46PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:46PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:47PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:47PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:47PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:47PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:47PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:47PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:47PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 01:47PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:48PM] Picked up gr.Item Coin, amount: 300	
[4/18/23 01:48PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 01:48PM] Picked up gr.Item Coin, amount: 300	
[4/18/23 01:48PM] Picked up gr.Item Lava bones, amount: 1	
