[4/20/23 10:11PM] Login. ip: 24.237.158.247, mac: CND9306G5H20230410071954.000000-480, uuid: 80-91-33-95-C6-59	
[4/20/23 10:14PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 10:14PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:15PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 10:15PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:17PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 10:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:17PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 10:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:18PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 10:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:18PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 10:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:18PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 10:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:18PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 10:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:18PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 10:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:18PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 10:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:19PM] Picked up gr.Item Coin, amount: 100	
[4/20/23 10:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:19PM] PROGRESSION_ZONES|3031,10268,0|Said: Wwwwwwwwwwwwwwwww	
[4/20/23 10:20PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:20PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:20PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:20PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:20PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:20PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:21PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:21PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:21PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:22PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:22PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:23PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:23PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:23PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:23PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:24PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:24PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:24PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:25PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:25PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:25PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:25PM] Picked up gr.Item Coin, amount: 200	
[4/20/23 10:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:26PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:26PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:26PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:26PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:26PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:27PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:27PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:27PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:27PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:27PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:27PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:28PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:28PM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 10:28PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:28PM] Picked up gr.Item Coin, amount: 300	
[4/20/23 10:28PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:28PM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 10:28PM] Picked up gr.Item Coin, amount: 300	
