[4/23/23 09:41AM] Login. ip: 94.244.78.36, mac: 5CD111NHH020221105091352.000000+120, uuid: 74-12-B3-3A-26-2B	
[4/23/23 09:41AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 09:41AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:42AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 09:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:42AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 09:42AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 09:42AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 09:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:42AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 09:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:42AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 09:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:42AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 09:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:42AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 09:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:42AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 09:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:43AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 09:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:43AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 09:43AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 09:43AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 09:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:47AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 09:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:47AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 09:47AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 09:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:47AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 09:47AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 09:47AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 09:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:51AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 09:51AM] Picked up gr.Item Blurite Ring, amount: 1	
[4/23/23 09:51AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 09:51AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 09:51AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 09:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:51AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 09:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:51AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 09:51AM] Picked up gr.Item Coin, amount: 1600	
[4/23/23 09:52AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 09:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:52AM] Picked up gr.Item Coin, amount: 1200	
[4/23/23 09:52AM] Picked up gr.Item Lava bones, amount: 3	
[4/23/23 09:52AM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 09:52AM] Picked up gr.Item Blurite Body, amount: 1	
[4/23/23 09:52AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 09:52AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 09:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:52AM] Picked up gr.Item Lava bones, amount: 4	
[4/23/23 09:52AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 09:52AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 09:52AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 09:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 09:52AM] Picked up gr.Item Blurite Box, amount: 1	
[4/23/23 09:53AM] Picked up gr.Item Blurite Box, amount: 1	
[4/23/23 09:54AM] Login. ip: 94.244.78.36, mac: 5CD111NHH020221105091352.000000+120, uuid: 74-12-B3-3A-26-2B	
[4/23/23 09:55AM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/23/23 09:56AM] Picked up gr.Item Coin, amount: 500	
[4/23/23 09:56AM] Picked up gr.Item Blurite Cape, amount: 1	
[4/23/23 09:57AM] Picked up gr.Item Coin, amount: 500	
[4/23/23 10:02AM] Player dropping item: Lava bones, amount: 61	
[4/23/23 10:05AM] Picked up gr.Item Imperial helm, amount: 1	
[4/23/23 10:05AM] Picked up gr.Item Coin, amount: 2400	
[4/23/23 10:05AM] Picked up gr.Item Lava bones, amount: 4	
[4/23/23 10:05AM] Player dropping item: Lava bones, amount: 4	
[4/23/23 10:11AM] Picked up gr.Item Imperial ring, amount: 1	
[4/23/23 10:13AM] Picked up gr.Item Imperial legs, amount: 1	
[4/23/23 10:13AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/23/23 10:15AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/23/23 10:17AM] Picked up gr.Item Imperial legs, amount: 1	
[4/23/23 10:19AM] Picked up gr.Item Imperial Box, amount: 1	
[4/23/23 10:21AM] Picked up gr.Item Imperial amulet, amount: 1	
[4/23/23 10:22AM] Picked up gr.Item Imperial helm, amount: 1	
[4/23/23 10:25AM] Picked up gr.Item Coin, amount: 2335346	
[4/23/23 10:25AM] Picked up gr.Item Lava bones, amount: 25	
[4/23/23 10:27AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 10:27AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 10:27AM] Picked up gr.Item Coin, amount: 1600	
[4/23/23 10:28AM] Picked up gr.Item Coin, amount: 1600	
[4/23/23 10:28AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 10:28AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 10:28AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 10:28AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 10:28AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 10:29AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 10:29AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 10:29AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 10:29AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 10:30AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 10:30AM] Picked up gr.Item Coin, amount: 1600	
[4/23/23 10:30AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 10:31AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 10:31AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 10:36AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 10:40AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 10:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 10:41AM] Picked up gr.Item Coin, amount: 3000	
[4/23/23 10:42AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 10:42AM] Picked up gr.Item Coin, amount: 3000	
[4/23/23 10:42AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 10:43AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 10:43AM] Picked up gr.Item Coin, amount: 3000	
[4/23/23 10:44AM] Picked up gr.Item Coin, amount: 3000	
[4/23/23 10:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 10:45AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 10:45AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 10:52AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 10:55AM] Suicide received x1 Warlock prayer scroll from Final Boss Veigar!	
[4/23/23 10:55AM] Picked up gr.Item Warlock prayer scroll, amount: 1	
[4/23/23 10:55AM] Picked up gr.Item Coin, amount: 1941849	
[4/23/23 10:55AM] Picked up gr.Item Lava bones, amount: 25	
[4/23/23 10:57AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 10:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 10:57AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 10:59AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 10:59AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 11:01AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 11:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 11:02AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 11:03AM] Player dropping item: Imperial Minigun, amount: 1	
[4/23/23 11:03AM] Picked up gr.Item Imperial Minigun, amount: 1	
[4/23/23 11:05AM] Picked up gr.Item Coin, amount: 1500	
