[4/17/23 12:44AM] Login. ip: 90.143.200.42, mac: 4CE7112MNQ20210205185636.000000+060, uuid: 10-F0-05-03-CC-F7	
[4/17/23 12:45AM] Picked up gr.Item Coin, amount: 100	
[4/17/23 12:45AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:47AM] Picked up gr.Item Coin, amount: 200	
[4/17/23 12:48AM] Picked up gr.Item Coin, amount: 600	
[4/17/23 12:49AM] Picked up gr.Item Coin, amount: 1200	
[4/17/23 12:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:49AM] Picked up gr.Item Lava bones, amount: 3	
[4/17/23 12:49AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 12:49AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 12:49AM] Picked up gr.Item Coin, amount: 400	
[4/17/23 12:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:50AM] Picked up gr.Item Coin, amount: 400	
[4/17/23 12:50AM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/17/23 12:50AM] Picked up gr.Item Blurite Body, amount: 1	
[4/17/23 12:51AM] Picked up gr.Item Blurite Ring, amount: 1	
[4/17/23 12:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 12:51AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/17/23 12:51AM] Picked up gr.Item Coin, amount: 500	
[4/17/23 12:52AM] Picked up gr.Item Coin, amount: 1000	
[4/17/23 12:54AM] Picked up gr.Item Imperial helm, amount: 1	
[4/17/23 12:54AM] Picked up gr.Item Imperial ring, amount: 1	
[4/17/23 12:55AM] Picked up gr.Item Imperial amulet, amount: 1	
[4/17/23 12:57AM] Picked up gr.Item Imperial legs, amount: 1	
[4/17/23 12:57AM] Picked up gr.Item Imperial body, amount: 1	
[4/17/23 12:57AM] Picked up gr.Item Coin, amount: 1400	
[4/17/23 12:57AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 12:57AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 12:58AM] Picked up gr.Item Imperial ring, amount: 1	
[4/17/23 12:58AM] Picked up gr.Item Imperial body, amount: 1	
[4/17/23 12:58AM] Picked up gr.Item Coin, amount: 1400	
[4/17/23 12:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:01AM] (CC) Help. Said:  can i sell junk items somewhere=	
[4/17/23 01:10AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/17/23 01:10AM] Picked up gr.Item Vote scroll, amount: 3	
[4/17/23 01:10AM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 01:17AM] Picked up gr.Item Coin, amount: 1772480	
[4/17/23 01:17AM] Picked up gr.Item Lava bones, amount: 25	
[4/17/23 01:18AM] Picked up gr.Item Coin, amount: 1400	
[4/17/23 01:18AM] Picked up gr.Item Imperial Box, amount: 1	
[4/17/23 01:18AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 01:18AM] Picked up gr.Item Lava bones, amount: 2	
[4/17/23 01:19AM] Picked up gr.Item Coin, amount: 1400	
[4/17/23 01:19AM] Picked up gr.Item Coin, amount: 1400	
[4/17/23 01:19AM] Picked up gr.Item Imperial body, amount: 1	
[4/17/23 01:19AM] Picked up gr.Item Coin, amount: 700	
[4/17/23 01:20AM] Picked up gr.Item Coin, amount: 1400	
[4/17/23 01:20AM] Picked up gr.Item Imperial ring, amount: 1	
[4/17/23 01:20AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 01:21AM] Picked up gr.Item Imperial boots, amount: 1	
[4/17/23 01:22AM] Picked up gr.Item Coin, amount: 2400	
[4/17/23 01:22AM] Picked up gr.Item Imperial legs, amount: 1	
[4/17/23 01:24AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 01:24AM] Picked up gr.Item Coin, amount: 800	
[4/17/23 01:25AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:26AM] Picked up gr.Item Imperial legs, amount: 1	
[4/17/23 01:26AM] Picked up gr.Item Imperial legs, amount: 1	
[4/17/23 01:27AM] Picked up gr.Item Imperial body, amount: 1	
[4/17/23 01:27AM] Picked up gr.Item Imperial body, amount: 1	
[4/17/23 01:28AM] Picked up gr.Item Revenant Legs, amount: 1	
[4/17/23 01:29AM] Picked up gr.Item Revenant Body, amount: 1	
[4/17/23 01:30AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:30AM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 01:31AM] Picked up gr.Item Coin, amount: 1000	
[4/17/23 01:31AM] Picked up gr.Item Coin, amount: 1000	
[4/17/23 01:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:31AM] Picked up gr.Item Coin, amount: 1000	
[4/17/23 01:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:32AM] Picked up gr.Item Revenant Helm, amount: 1	
[4/17/23 01:32AM] Has just redeemed a Donator rank ticket successfully!	
[4/17/23 01:33AM] Picked up gr.Item Coin, amount: 6000	
[4/17/23 01:34AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 01:34AM] Picked up gr.Item Coin, amount: 10500	
[4/17/23 01:34AM] Picked up gr.Item Coin, amount: 4500	
[4/17/23 01:34AM] Picked up gr.Item Lava bones, amount: 5	
[4/17/23 01:34AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 01:34AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 01:34AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 01:35AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 01:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:35AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 01:36AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 01:36AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 01:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/17/23 01:38AM] Picked up gr.Item Coin, amount: 3000	
[4/17/23 01:39AM] Picked up gr.Item Coin, amount: 1500	
[4/17/23 01:40AM] Picked up gr.Item Coin, amount: 1202951	
[4/17/23 01:40AM] Picked up gr.Item Lava bones, amount: 25	
[4/17/23 01:41AM] Picked up gr.Item Coin, amount: 3421685	
[4/17/23 01:41AM] Picked up gr.Item Lava bones, amount: 40	
[4/17/23 01:42AM] Picked up gr.Item Lava bones, amount: 100	
[4/17/23 01:42AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/17/23 01:42AM] Has just redeemed a $1 Scroll successfully!	
[4/17/23 01:44AM] Player bought 14912 x 1 from Slayer's pos shop for 5000 Billions	
[4/17/23 01:47AM] Picked up gr.Item Coin, amount: 4000	
[4/17/23 01:47AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:47AM] Picked up gr.Item Zinq helm, amount: 1	
[4/17/23 01:47AM] Picked up gr.Item Zinq helm, amount: 1	
[4/17/23 01:49AM] Picked up gr.Item Zinq legs, amount: 1	
[4/17/23 01:49AM] Picked up gr.Item Zinq legs, amount: 1	
[4/17/23 01:50AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:53AM] Picked up gr.Item Lava bones, amount: 5	
[4/17/23 01:53AM] Picked up gr.Item Zinq helm, amount: 1	
[4/17/23 01:53AM] Picked up gr.Item Zinq helm, amount: 1	
[4/17/23 01:53AM] Picked up gr.Item Coin, amount: 2000	
[4/17/23 01:53AM] Picked up gr.Item Coin, amount: 12000	
[4/17/23 02:47AM] Login. ip: 90.143.200.42, mac: 4CE7112MNQ20210205185636.000000+060, uuid: 10-F0-05-03-CC-F7	
[4/17/23 03:06AM] Picked up gr.Item Zinq shield, amount: 1	
