[4/16/23 01:53AM] Login. ip: 37.157.86.135, mac: To be filled by O.E.M.20230327142041.000000+180, uuid: 2C-F0-5D-21-FF-87	
[4/16/23 01:55AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 01:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 01:57AM] Player dropping item: Starter Boots, amount: 1	
[4/16/23 01:58AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 01:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 01:58AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 01:58AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 01:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 01:58AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 01:58AM] Picked up gr.Item Coin, amount: 200	
[4/16/23 01:58AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 01:58AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 01:58AM] Player dropping item: Starter Cannon, amount: 1	
[4/16/23 01:58AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 01:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 01:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 01:59AM] Picked up gr.Item Coin, amount: 100	
[4/16/23 01:59AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 01:59AM] Player dropping item: Starter Body, amount: 1	
[4/16/23 01:59AM] Player dropping item: Starter Legs, amount: 1	
[4/16/23 01:59AM] Player dropping item: Starter Helm, amount: 1	
[4/16/23 01:59AM] Player dropping item: Starter Staff, amount: 1	
[4/16/23 02:00AM] Picked up gr.Item Coin, amount: 200	
[4/16/23 02:00AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:00AM] Picked up gr.Item Coin, amount: 200	
[4/16/23 02:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:00AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 02:00AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 02:01AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 02:01AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:01AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 02:01AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:01AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 02:01AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 02:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:01AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:01AM] Picked up gr.Item Coin, amount: 200	
[4/16/23 02:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:01AM] Picked up gr.Item Coin, amount: 200	
[4/16/23 02:01AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:01AM] Picked up gr.Item Coin, amount: 200	
[4/16/23 02:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:08AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 02:08AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:08AM] Picked up gr.Item Coin, amount: 200	
[4/16/23 02:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:09AM] Picked up gr.Item Coin, amount: 200	
[4/16/23 02:09AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:09AM] Player dropping item: Starter Gloves, amount: 1	
[4/16/23 02:09AM] Player dropping item: Starter Cape, amount: 1	
[4/16/23 02:11AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 02:11AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:11AM] Picked up gr.Item Coin, amount: 900	
[4/16/23 02:11AM] Picked up gr.Item Lava bones, amount: 4	
[4/16/23 02:12AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 02:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:12AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 02:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:12AM] Picked up gr.Item Blurite Ring, amount: 1	
[4/16/23 02:12AM] Picked up gr.Item Blurite Ring, amount: 1	
[4/16/23 02:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:12AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 02:12AM] Player dropping item: Starter Ring, amount: 1	
[4/16/23 02:13AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 02:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:14AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 02:15AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 02:15AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:15AM] Picked up gr.Item Coin, amount: 600	
[4/16/23 02:15AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:15AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 02:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:16AM] Picked up gr.Item Coin, amount: 600	
[4/16/23 02:16AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 02:17AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 02:17AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 02:17AM] Picked up gr.Item Coin, amount: 600	
[4/16/23 02:17AM] Picked up gr.Item Lava bones, amount: 4	
[4/16/23 02:18AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 02:18AM] Picked up gr.Item Lava bones, amount: 3	
[4/16/23 02:18AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 02:18AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:19AM] Picked up gr.Item Coin, amount: 300	
[4/16/23 02:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:19AM] Player dropping item: Starter Amulet, amount: 1	
[4/16/23 02:20AM] Player dropping item: Starter Defender, amount: 1	
[4/16/23 02:20AM] Player dropping item: Starter Blade, amount: 1	
[4/16/23 02:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:21AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 02:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:21AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 02:21AM] Picked up gr.Item Coin, amount: 400	
[4/16/23 02:21AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:23AM] Picked up gr.Item Lava bones, amount: 1	
[4/16/23 02:23AM] Picked up gr.Item Coin, amount: 700	
[4/16/23 02:23AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:25AM] Picked up gr.Item Coin, amount: 1539992	
[4/16/23 02:25AM] Picked up gr.Item Lava bones, amount: 25	
[4/16/23 02:26AM] Picked up gr.Item Coin, amount: 4457362	
[4/16/23 02:26AM] Picked up gr.Item Lava bones, amount: 80	
[4/16/23 02:27AM] Picked up gr.Item Lava bones, amount: 600	
[4/16/23 02:27AM] Picked up gr.Item $1 Scroll, amount: 2	
[4/16/23 02:29AM] Picked up gr.Item Coin, amount: 1400	
[4/16/23 02:29AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:31AM] Picked up gr.Item Coin, amount: 700	
[4/16/23 02:31AM] Picked up gr.Item Lava bones, amount: 2	
[4/16/23 02:31AM] Picked up gr.Item Coin, amount: 700	
