[4/23/23 11:32AM] Login. ip: 65.110.33.156, mac: 20230201032413.000000-360, uuid: 2E-0D-A7-B5-DD-58	
[4/23/23 11:33AM] (CC) Help. Said: Ty	
[4/23/23 11:35AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 11:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 11:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 11:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 11:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 11:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 11:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 11:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 11:35AM] Player dropping item: Starter Helm, amount: 1	
[4/23/23 11:35AM] Player dropping item: Starter Body, amount: 1	
[4/23/23 11:35AM] Player dropping item: Starter Legs, amount: 1	
[4/23/23 11:35AM] Player dropping item: Starter Cannon, amount: 1	
[4/23/23 11:36AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/23/23 11:36AM] Player dropping item: Starter Amulet, amount: 1	
[4/23/23 11:36AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 11:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 11:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 11:36AM] Player dropping item: Starter Blade, amount: 1	
[4/23/23 11:36AM] Player dropping item: Starter Defender, amount: 1	
[4/23/23 11:37AM] Player dropping item: Starter Gloves, amount: 1	
[4/23/23 11:37AM] Player dropping item: Starter Boots, amount: 1	
[4/23/23 11:37AM] Player dropping item: Starter Cape, amount: 1	
[4/23/23 11:38AM] Picked up gr.Item Blurite Boots, amount: 1	
[4/23/23 11:38AM] Player dropping item: Blurite Boots, amount: 1	
[4/23/23 11:39AM] Player dropping item: Starter Ring, amount: 1	
[4/23/23 11:39AM] Player dropping item: Blurite Amulet, amount: 1	
[4/23/23 11:39AM] Player dropping item: Blurite Bow, amount: 1	
[4/23/23 11:39AM] Player dropping item: Blurite Staff, amount: 1	
[4/23/23 11:40AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 11:40AM] Player dropping item: Blurite Helm, amount: 1	
