[4/15/23 08:56AM] Login. ip: 185.99.32.68, mac: 101326800007020220915194039.000000+120, uuid: 00-C2-C6-52-EC-85	
[4/15/23 08:57AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 08:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 08:58AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 08:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 08:59AM] Player dropping item: Nightmare legs, amount: 1	
[4/15/23 08:59AM] Picked up gr.Item Nightmare legs, amount: 1	
[4/15/23 09:05AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 09:05AM] Picked up gr.Item Coin, amount: 1000	
[4/15/23 09:05AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 09:05AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 09:05AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 09:08AM] (CC) Help. Said: Is this the same source code/concept of lunite?	
[4/15/23 09:09AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 09:09AM] Picked up gr.Item Lava bones, amount: 5	
[4/15/23 09:09AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 09:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 09:09AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 09:09AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 09:13AM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/15/23 09:13AM] Picked up gr.Item Coin, amount: 1500	
[4/15/23 09:13AM] Picked up gr.Item Lava bones, amount: 6	
[4/15/23 09:14AM] Player dropping item: Starter Helm, amount: 1	
[4/15/23 09:15AM] Player dropping item: Starter Body, amount: 1	
[4/15/23 09:15AM] Player dropping item: Starter Gloves, amount: 1	
[4/15/23 09:15AM] Player dropping item: Starter Boots, amount: 1	
[4/15/23 09:15AM] Player dropping item: Starter Legs, amount: 1	
[4/15/23 09:15AM] Player dropping item: Starter Cape, amount: 1	
[4/15/23 09:15AM] Player dropping item: Starter Amulet, amount: 1	
[4/15/23 09:15AM] Player dropping item: Starter Ring, amount: 1	
