[4/19/23 12:37PM] Login. ip: 2.121.140.132, mac: 20221011173506.000000+000, uuid: 04-92-26-D1-24-DB	
[4/19/23 12:37PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 12:37PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 12:38PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 12:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 12:38PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 12:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 12:38PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 12:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 12:38PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 12:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 12:38PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 12:38PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 12:39PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 12:39PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 12:39PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 12:39PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 12:45PM] Picked up gr.Item Coin, amount: 2001389	
[4/19/23 12:45PM] Picked up gr.Item Lava bones, amount: 25	
[4/19/23 12:46PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/19/23 12:47PM] Picked up gr.Item Vote scroll, amount: 3	
[4/19/23 01:14PM] Picked up gr.Item Coin, amount: 2404733	
[4/19/23 01:14PM] Picked up gr.Item Lava bones, amount: 25	
[4/19/23 01:18PM] DEFAULT|1844,4900,0|Said: Heyy where are revenant wyverns??	
[4/19/23 01:21PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/19/23 01:21PM] Picked up gr.Item Vote scroll, amount: 3	
[4/19/23 01:23PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/19/23 01:23PM] Picked up gr.Item Vote scroll, amount: 3	
[4/19/23 01:59PM] Picked up gr.Item Coin, amount: 200	
[4/19/23 01:59PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 01:59PM] Picked up gr.Item Coin, amount: 100	
[4/19/23 02:03PM] Picked up gr.Item Coin, amount: 3000	
[4/19/23 02:03PM] Picked up gr.Item Coin, amount: 4000	
[4/19/23 02:03PM] Picked up gr.Item Coin, amount: 1000	
[4/19/23 02:03PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:03PM] Picked up gr.Item Lava bones, amount: 4	
[4/19/23 02:03PM] Picked up gr.Item Lava bones, amount: 4	
[4/19/23 02:04PM] Picked up gr.Item Coin, amount: 2000	
[4/19/23 02:04PM] Picked up gr.Item Coin, amount: 2000	
[4/19/23 02:04PM] Picked up gr.Item Lava bones, amount: 3	
[4/19/23 02:04PM] Picked up gr.Item Lava bones, amount: 3	
[4/19/23 02:04PM] Picked up gr.Item Coin, amount: 1000	
[4/19/23 02:04PM] Picked up gr.Item Coin, amount: 2000	
[4/19/23 02:04PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:04PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:04PM] Picked up gr.Item Coin, amount: 1000	
[4/19/23 02:04PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:04PM] Picked up gr.Item Coin, amount: 1000	
[4/19/23 02:04PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:05PM] Picked up gr.Item Coin, amount: 1000	
[4/19/23 02:05PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:05PM] Picked up gr.Item Coin, amount: 2000	
[4/19/23 02:06PM] Picked up gr.Item Coin, amount: 2000	
[4/19/23 02:06PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:06PM] Picked up gr.Item Lava bones, amount: 3	
[4/19/23 02:06PM] Picked up gr.Item Coin, amount: 3000	
[4/19/23 02:06PM] Picked up gr.Item Lava bones, amount: 3	
[4/19/23 02:06PM] Picked up gr.Item Coin, amount: 2000	
[4/19/23 02:06PM] Picked up gr.Item Lava bones, amount: 3	
[4/19/23 02:06PM] Picked up gr.Item Coin, amount: 1000	
[4/19/23 02:06PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:06PM] Picked up gr.Item Coin, amount: 1000	
[4/19/23 02:06PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:06PM] Picked up gr.Item Coin, amount: 1000	
[4/19/23 02:07PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:07PM] Picked up gr.Item Coin, amount: 1000	
[4/19/23 02:07PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:07PM] Picked up gr.Item Coin, amount: 2000	
[4/19/23 02:07PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:07PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:15PM] Picked up gr.Item Coin, amount: 1568429	
[4/19/23 02:15PM] Picked up gr.Item Lava bones, amount: 25	
[4/19/23 02:18PM] Picked up gr.Item Coin, amount: 2000	
[4/19/23 02:18PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:18PM] Picked up gr.Item Coin, amount: 2000	
[4/19/23 02:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:19PM] Picked up gr.Item Coin, amount: 2000	
[4/19/23 02:19PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:21PM] Player dropping item: Vial, amount: 1	
[4/19/23 02:21PM] Player dropping item: Vial, amount: 1	
[4/19/23 02:21PM] Player dropping item: Vial, amount: 1	
[4/19/23 02:21PM] Picked up gr.Item Coin, amount: 2000	
[4/19/23 02:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:21PM] Picked up gr.Item Coin, amount: 4000	
[4/19/23 02:21PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:21PM] Picked up gr.Item Coin, amount: 2000	
[4/19/23 02:21PM] Picked up gr.Item Lava bones, amount: 1	
[4/19/23 02:21PM] Picked up gr.Item Coin, amount: 4000	
[4/19/23 02:21PM] Picked up gr.Item Lava bones, amount: 2	
[4/19/23 02:21PM] Picked up gr.Item Coin, amount: 4000	
