[4/21/23 04:51AM] Login. ip: 86.81.175.210, mac: null, uuid: 32-54-DF-A7-98-4E	
[4/21/23 04:54AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 04:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 04:54AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 04:55AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 04:55AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 04:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 04:56AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 04:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 04:56AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 04:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 04:56AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 04:56AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 04:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 04:57AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 04:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 04:58AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 04:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 04:59AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 04:59AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 04:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 05:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 05:00AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 05:01AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 05:01AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 05:01AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 05:01AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 05:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 05:02AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 05:02AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 05:03AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 05:03AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 05:04AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 05:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 05:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 05:05AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 05:06AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 05:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 05:09AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 05:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 05:10AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 05:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 05:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 05:11AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 05:11AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 05:15AM] Picked up gr.Item Blurite Helm, amount: 1	
[4/21/23 05:15AM] Picked up gr.Item Blurite Helm, amount: 1	
[4/21/23 05:17AM] Picked up gr.Item Lava bones, amount: 3	
[4/21/23 05:17AM] Picked up gr.Item Lava bones, amount: 4	
