[4/21/23 08:28AM] Login. ip: 185.104.71.156, mac: Default string20210414012047.000000+120, uuid: E0-D5-5E-E5-FB-85	
[4/21/23 08:30AM] Login. ip: 185.104.71.156, mac: Default string20210414012047.000000+120, uuid: E0-D5-5E-E5-FB-85	
[4/21/23 08:30AM] Login. ip: 185.104.71.156, mac: Default string20210414012047.000000+120, uuid: E0-D5-5E-E5-FB-85	
[4/21/23 08:31AM] Login. ip: 185.104.71.156, mac: Default string20210414012047.000000+120, uuid: E0-D5-5E-E5-FB-85	
[4/21/23 08:31AM] Login. ip: 185.104.71.156, mac: Default string20210414012047.000000+120, uuid: E0-D5-5E-E5-FB-85	
[4/21/23 08:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:32AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:34AM] Picked up gr.Item Coin, amount: 1901507	
[4/21/23 08:34AM] Picked up gr.Item Lava bones, amount: 25	
[4/21/23 08:35AM] Picked up gr.Item Coin, amount: 2421061	
[4/21/23 08:35AM] Picked up gr.Item Lava bones, amount: 40	
[4/21/23 08:35AM] Picked up gr.Item Lava bones, amount: 100	
[4/21/23 08:35AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/21/23 08:42AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:42AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:42AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:43AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:43AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:43AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 08:43AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:43AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:43AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:43AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:43AM] Player dropping item: Fury shark, amount: 1	
[4/21/23 08:43AM] Player dropping item: Fury shark, amount: 1	
[4/21/23 08:43AM] Player dropping item: Fury shark, amount: 1	
[4/21/23 08:43AM] Player dropping item: Fury shark, amount: 1	
[4/21/23 08:43AM] Player dropping item: Fury shark, amount: 1	
[4/21/23 08:43AM] Player dropping item: Fury shark, amount: 1	
[4/21/23 08:43AM] Player dropping item: Fury shark, amount: 1	
[4/21/23 08:43AM] Player dropping item: Fury shark, amount: 1	
[4/21/23 08:43AM] Player dropping item: Fury shark, amount: 1	
[4/21/23 08:43AM] Player dropping item: Fury shark, amount: 1	
[4/21/23 08:43AM] Player dropping item: Fury shark, amount: 1	
[4/21/23 08:43AM] Player dropping item: Fury shark, amount: 1	
[4/21/23 08:43AM] Player dropping item: Fury shark, amount: 1	
[4/21/23 08:43AM] Player dropping item: Fury shark, amount: 1	
[4/21/23 08:44AM] Player dropping item: Fury shark, amount: 1	
[4/21/23 08:44AM] Picked up gr.Item Coin, amount: 800	
[4/21/23 08:44AM] Picked up gr.Item Lava bones, amount: 4	
[4/21/23 08:44AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:44AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:44AM] Picked up gr.Item Lava bones, amount: 1	
