[4/18/23 07:39PM] Login. ip: 96.22.127.51, mac: Default string20221228182222.000000-300, uuid: 00-FF-4B-DF-53-05	
[4/18/23 07:41PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:42PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:42PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 07:42PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 07:43PM] Picked up gr.Item Blurite Legs, amount: 1	
[4/18/23 07:43PM] Picked up gr.Item Blurite Ring, amount: 1	
[4/18/23 07:44PM] Player dropping item: Starter Cape, amount: 1	
[4/18/23 07:44PM] Player dropping item: Starter Gloves, amount: 1	
[4/18/23 07:44PM] Player dropping item: Starter Boots, amount: 1	
[4/18/23 07:45PM] Picked up gr.Item Coin, amount: 1200	
[4/18/23 07:45PM] Player dropping item: Blurite Legs, amount: 1	
[4/18/23 07:45PM] Player dropping item: Starter Body, amount: 1	
[4/18/23 07:45PM] Player dropping item: Starter Helm, amount: 1	
[4/18/23 07:45PM] Player dropping item: Starter Legs, amount: 1	
[4/18/23 07:46PM] Player dropping item: Starter Cannon, amount: 1	
[4/18/23 07:46PM] Player dropping item: Starter Staff, amount: 1	
[4/18/23 07:46PM] Player dropping item: Starter Defender, amount: 1	
[4/18/23 07:46PM] Player dropping item: Blurite Ring, amount: 1	
[4/18/23 07:46PM] Player dropping item: Blurite Legs, amount: 1	
[4/18/23 07:49PM] Picked up gr.Item Coin, amount: 1000	
[4/18/23 07:49PM] Picked up gr.Item Coin, amount: 1000	
