[4/21/23 08:02AM] Login. ip: 83.24.56.139, mac: H5N0CV09H40820820230228220330.000000+060, uuid: F2-03-8C-D8-F7-BF	
[4/21/23 08:03AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:03AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:04AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:04AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:04AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:05AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:05AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:05AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:05AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:05AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:06AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:06AM] Picked up gr.Item Coin, amount: 100	
[4/21/23 08:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:07AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:07AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:07AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:08AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:08AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:08AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:08AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:08AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:08AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:09AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:09AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:09AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:09AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:09AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:10AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:10AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:10AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:10AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:10AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:11AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:11AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:11AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:11AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:11AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:11AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:12AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:12AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 08:12AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:13AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:13AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:13AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:13AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:13AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:14AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:14AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:14AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:14AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:14AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:15AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:15AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:15AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:15AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:16AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:16AM] Picked up gr.Item Blurite Ring, amount: 1	
[4/21/23 08:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:16AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:16AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:16AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:17AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:19AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:19AM] Picked up gr.Item Blurite Legs, amount: 1	
[4/21/23 08:19AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:19AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:19AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 08:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 08:20AM] Picked up gr.Item Coin, amount: 300	
