[4/18/23 10:44AM] Login. ip: 77.222.24.59, mac: null, uuid: 86-83-17-58-47-ED	
[4/18/23 10:46AM] (CC) Help. Said: Any ref codes	
[4/18/23 10:47AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 10:47AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 10:48AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 10:48AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 10:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:51AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 10:51AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 10:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:52AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 10:52AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 10:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:53AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 10:53AM] Picked up gr.Item Coin, amount: 100	
[4/18/23 10:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:54AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 10:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:55AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 10:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:55AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 10:56AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 10:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 10:58AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 10:58AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 10:58AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 10:58AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 10:58AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 10:59AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 10:59AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 10:59AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 10:59AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 10:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:00AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:01AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 11:01AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 11:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:01AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 11:01AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:02AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 11:02AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 11:02AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 11:02AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 11:02AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 11:02AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:03AM] Picked up gr.Item Coin, amount: 200	
[4/18/23 11:03AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:04AM] Picked up gr.Item Coin, amount: 300	
[4/18/23 11:04AM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 11:04AM] Picked up gr.Item Blurite Amulet, amount: 1	
[4/18/23 11:04AM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 11:04AM] Picked up gr.Item Lava bones, amount: 1	
