[4/18/23 12:03PM] Login. ip: 109.147.197.57, mac: 20220929221924.000000+000, uuid: 00-1A-7D-DA-71-15	
[4/18/23 12:04PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 12:04PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:05PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 12:05PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:05PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 12:05PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:05PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 12:05PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:06PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 12:06PM] Picked up gr.Item Lava bones, amount: 4	
[4/18/23 12:06PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 12:06PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:06PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 12:06PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:06PM] (CC) Help. Said: Any ref codes?	
[4/18/23 12:09PM] Picked up gr.Item Coin, amount: 300	
[4/18/23 12:09PM] Picked up gr.Item Lava bones, amount: 5	
[4/18/23 12:09PM] Picked up gr.Item Coin, amount: 100	
[4/18/23 12:09PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:09PM] Player dropping item: Starter Helm, amount: 1	
[4/18/23 12:09PM] Player dropping item: Starter Body, amount: 1	
[4/18/23 12:09PM] Player dropping item: Starter Legs, amount: 1	
[4/18/23 12:10PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:10PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 12:10PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 12:10PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:10PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 12:10PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 12:10PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:10PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:10PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:10PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:10PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:11PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:11PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:11PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:11PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 12:11PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 12:11PM] Picked up gr.Item Coin, amount: 400	
[4/18/23 12:11PM] Picked up gr.Item Lava bones, amount: 2	
[4/18/23 12:11PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:11PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:11PM] Picked up gr.Item Coin, amount: 200	
[4/18/23 12:11PM] Picked up gr.Item Lava bones, amount: 1	
[4/18/23 12:12PM] Player dropping item: Starter Gloves, amount: 1	
[4/18/23 12:12PM] Player dropping item: Starter Boots, amount: 1	
[4/18/23 12:12PM] Player dropping item: Starter Cape, amount: 1	
[4/18/23 12:12PM] Player dropping item: Starter Staff, amount: 1	
[4/18/23 12:13PM] Player dropping item: Starter Cannon, amount: 1	
[4/18/23 12:14PM] Picked up gr.Item Blurite Box, amount: 1	
[4/18/23 12:16PM] Player dropping item: Starter Ring, amount: 1	
[4/18/23 12:16PM] Player dropping item: Starter Amulet, amount: 1	
