[4/15/23 10:18AM] Login. ip: 103.135.227.254, mac: To Be Filled By O.E.M.20230308022948.000000+420, uuid: 70-85-C2-B0-CD-57	
[4/15/23 10:20AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 10:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:21AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 10:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:22AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 10:22AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:22AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 10:22AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:24AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 10:25AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 10:25AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 10:25AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 10:25AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:26AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 10:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:26AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 10:26AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 10:27AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 10:27AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 10:27AM] (CC) Help. Said: Is there any starter box or something?	
[4/15/23 10:27AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 10:27AM] Picked up gr.Item Blurite Helm, amount: 1	
[4/15/23 10:28AM] (CC) Help. Said: Thanks	
[4/15/23 10:28AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 10:28AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:30AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 10:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:30AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 10:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:30AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 10:30AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 10:30AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 10:30AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:31AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 10:31AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 10:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:31AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 10:31AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 10:31AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:31AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 10:31AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 10:32AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 10:32AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 10:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:33AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 10:33AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 10:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 10:33AM] Picked up gr.Item Coin, amount: 200	
