[4/15/23 11:43AM] Login. ip: 73.255.171.217, mac: To Be Filled By O.E.M.20221226182727.000000-300, uuid: 70-85-C2-5B-21-0B	
[4/15/23 11:44AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 11:44AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:45AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 11:45AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:45AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 11:45AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:46AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 11:46AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:46AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:47AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 11:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:47AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 11:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:48AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 11:48AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:48AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:49AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:49AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 11:49AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:49AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:49AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:49AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:50AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:50AM] Picked up gr.Item Blurite Body, amount: 1	
[4/15/23 11:50AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:50AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:50AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:50AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:50AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:51AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:51AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:51AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:51AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:51AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:51AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:51AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:52AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:52AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:52AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:52AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:52AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:53AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:54AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:54AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:54AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:55AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:55AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:55AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:55AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:56AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:56AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:56AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:56AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:57AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:57AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:59AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:59AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 11:59AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:02PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:02PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:03PM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 12:11PM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 12:11PM] Picked up gr.Item Coin, amount: 400	
[4/15/23 12:11PM] Picked up gr.Item Coin, amount: 800	
[4/15/23 12:11PM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 12:11PM] Picked up gr.Item Coin, amount: 400	
