[4/21/23 12:07AM] Login. ip: 203.211.108.220, mac: M6N0CV06986923520221124092052.000000+780, uuid: 38-FC-98-50-4E-76	
[4/21/23 12:08AM] (CC) Help. Said: Yozza	
[4/21/23 12:19AM] Picked up gr.Item Coin, amount: 200	
[4/21/23 12:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:20AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 12:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:21AM] Picked up gr.Item Coin, amount: 600	
[4/21/23 12:21AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 12:21AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 12:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:21AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 12:22AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:23AM] Picked up gr.Item Coin, amount: 600	
[4/21/23 12:23AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 12:24AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 12:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:24AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 12:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:24AM] Picked up gr.Item Coin, amount: 300	
[4/21/23 12:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 12:31AM] Picked up gr.Item Coin, amount: 600	
[4/21/23 12:31AM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 12:32AM] Picked up gr.Item Coin, amount: 600	
[4/21/23 01:16PM] Login. ip: 203.211.108.220, mac: M6N0CV06986923520221124092052.000000+780, uuid: 38-FC-98-50-4E-76	
[4/21/23 01:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:17PM] Picked up gr.Item Coin, amount: 600	
[4/21/23 01:17PM] Picked up gr.Item Coin, amount: 300	
[4/21/23 01:17PM] Picked up gr.Item Coin, amount: 300	
[4/21/23 01:17PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:17PM] Picked up gr.Item Coin, amount: 300	
[4/21/23 01:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:18PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:18PM] Player dropping item: Starter Legs, amount: 1	
[4/21/23 01:18PM] Player dropping item: Starter Body, amount: 1	
[4/21/23 01:18PM] Player dropping item: Starter Helm, amount: 1	
[4/21/23 01:18PM] Player dropping item: Starter Boots, amount: 1	
[4/21/23 01:18PM] Player dropping item: Starter Gloves, amount: 1	
[4/21/23 01:19PM] Player dropping item: Starter Cape, amount: 1	
[4/21/23 01:19PM] Player dropping item: Starter Cannon, amount: 1	
[4/21/23 01:19PM] Player dropping item: Starter Blade, amount: 1	
[4/21/23 01:19PM] Player dropping item: Starter Amulet, amount: 1	
[4/21/23 01:19PM] Player dropping item: Starter Ring, amount: 1	
[4/21/23 01:19PM] Player dropping item: Starter Staff, amount: 1	
[4/21/23 01:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:23PM] Picked up gr.Item Coin, amount: 400	
[4/21/23 01:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:23PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:24PM] Picked up gr.Item Coin, amount: 400	
[4/21/23 01:24PM] Picked up gr.Item Coin, amount: 400	
[4/21/23 01:24PM] Picked up gr.Item Coin, amount: 400	
[4/21/23 01:24PM] Picked up gr.Item Coin, amount: 400	
[4/21/23 01:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:24PM] Picked up gr.Item Coin, amount: 400	
[4/21/23 01:24PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:25PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:26PM] Picked up gr.Item Lava bones, amount: 1	
[4/21/23 01:26PM] Picked up gr.Item Lava bones, amount: 2	
[4/21/23 01:26PM] Picked up gr.Item Lava bones, amount: 1	
