[4/22/23 06:48PM] Login. ip: 152.172.21.133, mac: 20210517221954.000000-180, uuid: F0-2F-74-17-7D-13	
[4/22/23 06:51PM] Picked up gr.Item Coin, amount: 100	
[4/22/23 06:51PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 06:52PM] Picked up gr.Item Sanctum Golem Pet, amount: 1	
[4/22/23 06:52PM] Picked up gr.Item Sanctum Golem Pet, amount: 1	
[4/22/23 06:52PM] Picked up gr.Item Sanctum Golem Pet, amount: 1	
[4/22/23 06:52PM] Picked up gr.Item Sanctum Golem Pet, amount: 1	
[4/22/23 06:52PM] Player dropping item: Sanctum Golem Pet, amount: 1	
[4/22/23 06:52PM] Picked up gr.Item Sanctum Golem Pet, amount: 1	
[4/22/23 06:52PM] Picked up gr.Item Sanctum Golem Pet, amount: 1	
[4/22/23 06:52PM] Picked up gr.Item Sanctum Golem Pet, amount: 1	
[4/22/23 06:53PM] Picked up gr.Item Sanctum Golem Pet, amount: 1	
[4/22/23 07:38PM] Login. ip: 152.172.21.133, mac: 20210517221954.000000-180, uuid: F0-2F-74-17-7D-13	
[4/22/23 07:40PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/22/23 07:40PM] Picked up gr.Item Vote scroll, amount: 6	
[4/22/23 07:43PM] VBOSS|2983,2774,0|Said: Why are we dancing?	
[4/22/23 07:44PM] Picked up gr.Item $1 Scroll, amount: 5	
[4/22/23 07:44PM] Picked up gr.Item Vote scroll, amount: 3	
[4/22/23 07:45PM] Picked up gr.Item Coin, amount: 100	
[4/22/23 07:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 07:45PM] Picked up gr.Item Coin, amount: 100	
[4/22/23 07:45PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 07:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 07:45PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 07:45PM] Picked up gr.Item Coin, amount: 100	
[4/22/23 07:45PM] Picked up gr.Item Lava bones, amount: 1	
[4/22/23 07:45PM] Picked up gr.Item Coin, amount: 100	
[4/22/23 07:46PM] Picked up gr.Item Lava bones, amount: 2	
[4/22/23 07:46PM] Picked up gr.Item Coin, amount: 100	
