[4/15/23 11:12AM] Login. ip: 82.174.175.75, mac: 8CG1284XT520230219115646.000000+060, uuid: 92-0F-0C-79-F3-FB	
[4/15/23 11:13AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:13AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:14AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 11:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:14AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 11:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:14AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 11:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:14AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 11:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:14AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 11:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:15AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 11:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:15AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 11:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:15AM] Picked up gr.Item Coin, amount: 100	
[4/15/23 11:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:16AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:16AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:16AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:17AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:17AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:17AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:18AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:18AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:18AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:18AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:18AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:19AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:20AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:20AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:20AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:20AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:20AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:20AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:20AM] Picked up gr.Item Blurite Boots, amount: 1	
[4/15/23 11:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:21AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:21AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:21AM] Picked up gr.Item Coin, amount: 200	
[4/15/23 11:21AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:22AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:22AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:22AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:22AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:22AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:22AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:23AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:23AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:23AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:23AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:23AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:23AM] Picked up gr.Item Blurite Box, amount: 1	
[4/15/23 11:23AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:23AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:24AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:24AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:24AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:25AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:25AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:25AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:26AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:26AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:26AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:29AM] Picked up gr.Item Coin, amount: 2000478	
[4/15/23 11:29AM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 11:32AM] (CC) Help. Said: Can you get dono ranks ingame ?	
[4/15/23 11:34AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:34AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:34AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:34AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:35AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:35AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:35AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:35AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:36AM] Picked up gr.Item Coin, amount: 600	
[4/15/23 11:36AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:36AM] Picked up gr.Item Blurite Boots, amount: 1	
[4/15/23 11:36AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:36AM] Picked up gr.Item Coin, amount: 900	
[4/15/23 11:36AM] Picked up gr.Item Lava bones, amount: 2	
[4/15/23 11:36AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:36AM] Picked up gr.Item Lava bones, amount: 3	
[4/15/23 11:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:37AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:37AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:37AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:37AM] Picked up gr.Item Coin, amount: 300	
[4/15/23 11:37AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:38AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 11:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:38AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 11:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:39AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 11:39AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:39AM] Picked up gr.Item Blurite Gloves, amount: 1	
[4/15/23 11:39AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 11:39AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:45AM] Picked up gr.Item Blurite Boots, amount: 1	
[4/15/23 11:46AM] Picked up gr.Item Blurite Boots, amount: 1	
[4/15/23 11:47AM] Picked up gr.Item Lava bones, amount: 1	
[4/15/23 11:47AM] Picked up gr.Item Coin, amount: 400	
[4/15/23 11:51AM] Picked up gr.Item Blurite Body, amount: 1	
[4/15/23 11:52AM] Picked up gr.Item Blurite Body, amount: 1	
[4/15/23 11:55AM] Picked up gr.Item Blurite Box, amount: 1	
[4/15/23 11:59AM] Picked up gr.Item Coin, amount: 1760198	
[4/15/23 11:59AM] Picked up gr.Item Lava bones, amount: 25	
[4/15/23 12:05PM] Picked up gr.Item Imperial helm, amount: 1	
[4/15/23 12:06PM] Picked up gr.Item Imperial gloves, amount: 1	
[4/15/23 12:11PM] Picked up gr.Item Imperial legs, amount: 1	
[4/15/23 12:17PM] Picked up gr.Item Imperial helm, amount: 1	
[4/15/23 12:20PM] Picked up gr.Item Imperial body, amount: 1	
[4/15/23 12:23PM] Picked up gr.Item Imperial Box, amount: 1	
[4/15/23 12:24PM] Picked up gr.Item Imperial helm, amount: 1	
[4/15/23 12:25PM] Picked up gr.Item Imperial ring, amount: 1	
[4/15/23 12:26PM] Player dropping item: Imperial Minigun, amount: 1	
