[4/20/23 07:26AM] Login. ip: 79.177.107.75, mac: 20210101014922.000000+120, uuid: 2C-FD-A1-73-83-5E	
[4/20/23 07:31AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 07:31AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 07:31AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 07:32AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 07:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:32AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:33AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 07:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:34AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 07:34AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 07:34AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 07:34AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:35AM] Picked up gr.Item $1 Scroll, amount: 5	
[4/20/23 07:35AM] Picked up gr.Item Vote scroll, amount: 3	
[4/20/23 07:38AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 07:38AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 07:38AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 07:38AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 07:38AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 07:38AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:39AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 07:39AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 07:39AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 07:39AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:39AM] Picked up gr.Item Coin, amount: 100	
[4/20/23 07:39AM] Picked up gr.Item Coin, amount: 400	
[4/20/23 07:39AM] Picked up gr.Item Lava bones, amount: 4	
[4/20/23 07:41AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:42AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:43AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 07:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:43AM] Picked up gr.Item Lava bones, amount: 2	
[4/20/23 07:43AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 07:43AM] Picked up gr.Item Lava bones, amount: 1	
[4/20/23 07:43AM] Picked up gr.Item Coin, amount: 200	
[4/20/23 07:43AM] Picked up gr.Item Lava bones, amount: 3	
