[4/23/23 07:33AM] Login. ip: 73.205.244.65, mac: Default string20220113182628.000000-300, uuid: 64-79-F0-24-73-AE	
[4/23/23 07:34AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 07:34AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:35AM] Picked up gr.Item Lava bones, amount: 25	
[4/23/23 07:35AM] Picked up gr.Item Coin, amount: 1055502	
[4/23/23 07:36AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 07:36AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 07:36AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 07:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:36AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 07:36AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:37AM] (CC) Help. Said: How do i claim vote	
[4/23/23 07:37AM] Receiving item from trade with Rhiannon Id: 23123, amount: 1	
[4/23/23 07:37AM] DEFAULT|2226,3757,0|Said: Ty	
[4/23/23 07:37AM] DEFAULT|2226,3757,0|Said: How do i claim vote?	
[4/23/23 07:37AM] DEFAULT|2226,3757,0|Said: I saw ty	
[4/23/23 07:38AM] DEFAULT|2226,3757,0|Said: Any tips for a new player	
[4/23/23 07:38AM] DEFAULT|2226,3757,0|Said: Also is there a referral code?	
[4/23/23 07:40AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 07:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:40AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 07:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:40AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 07:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:40AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 07:40AM] Picked up gr.Item Coin, amount: 100	
[4/23/23 07:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:40AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 07:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:40AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 07:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:40AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 07:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:40AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 07:40AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:40AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 07:41AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:44AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 07:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:44AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 07:44AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:45AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:45AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 07:45AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 07:45AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:45AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:45AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 07:45AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 07:45AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:46AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 07:46AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:46AM] Picked up gr.Item Coin, amount: 200	
[4/23/23 07:46AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:46AM] Player dropping item: Vial, amount: 1	
[4/23/23 07:46AM] Player dropping item: Vial, amount: 1	
[4/23/23 07:46AM] Player dropping item: Vial, amount: 1	
[4/23/23 07:48AM] Picked up gr.Item Blurite Helm, amount: 1	
[4/23/23 07:48AM] Picked up gr.Item Lava bones, amount: 3	
[4/23/23 07:48AM] Picked up gr.Item Coin, amount: 1200	
[4/23/23 07:49AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 07:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:49AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 07:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:49AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 07:49AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 07:49AM] Picked up gr.Item Lava bones, amount: 3	
[4/23/23 07:49AM] Picked up gr.Item Coin, amount: 1200	
[4/23/23 07:49AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 07:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:49AM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 07:49AM] Picked up gr.Item Lava bones, amount: 5	
[4/23/23 07:49AM] Picked up gr.Item Coin, amount: 2400	
[4/23/23 07:49AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:49AM] Picked up gr.Item Coin, amount: 400	
[4/23/23 07:54AM] Picked up gr.Item Coin, amount: 500	
[4/23/23 07:54AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:55AM] Picked up gr.Item Blurite Body, amount: 1	
[4/23/23 07:55AM] Picked up gr.Item Coin, amount: 1000	
[4/23/23 07:55AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 07:55AM] Picked up gr.Item Coin, amount: 1000	
[4/23/23 07:55AM] Picked up gr.Item Lava bones, amount: 3	
[4/23/23 07:55AM] Picked up gr.Item Lava bones, amount: 3	
[4/23/23 07:55AM] Picked up gr.Item Coin, amount: 1500	
[4/23/23 07:55AM] Picked up gr.Item Coin, amount: 1000	
[4/23/23 07:55AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 07:55AM] Picked up gr.Item Coin, amount: 1000	
[4/23/23 07:55AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 07:56AM] Picked up gr.Item Blurite Legs, amount: 1	
[4/23/23 07:57AM] Picked up gr.Item Coin, amount: 600	
[4/23/23 07:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:57AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 07:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:57AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 07:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:57AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 07:57AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 07:57AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:58AM] Picked up gr.Item Coin, amount: 1600	
[4/23/23 07:58AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 07:59AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 07:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:59AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 07:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 07:59AM] Picked up gr.Item Coin, amount: 800	
[4/23/23 07:59AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:03AM] Picked up gr.Item Coin, amount: 2700	
[4/23/23 08:03AM] Picked up gr.Item Lava bones, amount: 4	
[4/23/23 08:03AM] Picked up gr.Item Coin, amount: 900	
[4/23/23 08:04AM] Picked up gr.Item Coin, amount: 1800	
[4/23/23 08:04AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 08:05AM] Picked up gr.Item Coin, amount: 1035683	
[4/23/23 08:05AM] Picked up gr.Item Lava bones, amount: 25	
[4/23/23 08:05AM] Picked up gr.Item Coin, amount: 4254904	
[4/23/23 08:05AM] Picked up gr.Item Lava bones, amount: 40	
[4/23/23 08:05AM] Picked up gr.Item Lava bones, amount: 100	
[4/23/23 08:05AM] Picked up gr.Item $1 Scroll, amount: 1	
[4/23/23 08:05AM] Has just redeemed a $1 Scroll successfully!	
[4/23/23 08:06AM] Picked up gr.Item Coin, amount: 900	
[4/23/23 08:06AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:06AM] Picked up gr.Item Lava bones, amount: 100	
[4/23/23 08:07AM] Player bought 18629 x 1 from Etanasergei's pos shop for 1 Billions	
[4/23/23 08:07AM] Player bought 14377 x 1 from Monsou's pos shop for 3000 Billions	
[4/23/23 08:09AM] Picked up gr.Item Coin, amount: 3600	
[4/23/23 08:09AM] Picked up gr.Item Lava bones, amount: 4	
[4/23/23 08:10AM] Picked up gr.Item Coin, amount: 1800	
[4/23/23 08:10AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 08:12AM] Picked up gr.Item Coin, amount: 2700	
[4/23/23 08:12AM] Picked up gr.Item Lava bones, amount: 3	
[4/23/23 08:13AM] Picked up gr.Item Coin, amount: 2700	
[4/23/23 08:13AM] Picked up gr.Item Lava bones, amount: 3	
[4/23/23 08:14AM] Picked up gr.Item Coin, amount: 900	
[4/23/23 08:14AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:15AM] Picked up gr.Item Coin, amount: 1800	
[4/23/23 08:15AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 08:15AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:15AM] Picked up gr.Item Coin, amount: 900	
[4/23/23 08:16AM] Picked up gr.Item Coin, amount: 900	
[4/23/23 08:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:16AM] Picked up gr.Item Coin, amount: 900	
[4/23/23 08:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:16AM] Picked up gr.Item Coin, amount: 900	
[4/23/23 08:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:16AM] Picked up gr.Item Coin, amount: 900	
[4/23/23 08:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:16AM] Picked up gr.Item Coin, amount: 900	
[4/23/23 08:16AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:16AM] Picked up gr.Item Coin, amount: 900	
[4/23/23 08:17AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:17AM] Picked up gr.Item Coin, amount: 1800	
[4/23/23 08:17AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 08:18AM] HULK|3482,3618,28|Said: Sec	
[4/23/23 08:19AM] HULK|3482,3618,28|Said: ?	
[4/23/23 08:19AM] Receiving item from trade with Fiddle Stix Id: 22135, amount: 1	
[4/23/23 08:19AM] HULK|3482,3618,28|Said: Ty	
[4/23/23 08:19AM] Picked up gr.Item Coin, amount: 3600	
[4/23/23 08:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:19AM] Picked up gr.Item Lava bones, amount: 4	
[4/23/23 08:19AM] Picked up gr.Item Coin, amount: 900	
[4/23/23 08:19AM] HULK|3482,3619,28|Said: Holy	
[4/23/23 08:19AM] Picked up gr.Item Coin, amount: 900	
[4/23/23 08:19AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:19AM] Picked up gr.Item Coin, amount: 1800	
[4/23/23 08:19AM] Picked up gr.Item Lava bones, amount: 2	
[4/23/23 08:20AM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 08:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:20AM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 08:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:20AM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 08:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:20AM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 08:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:20AM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 08:20AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:24AM] Picked up gr.Item Imperial gloves, amount: 1	
[4/23/23 08:25AM] Picked up gr.Item Imperial body, amount: 1	
[4/23/23 08:25AM] Picked up gr.Item Imperial body, amount: 1	
[4/23/23 08:26AM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 08:26AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:28AM] Login. ip: 73.205.244.65, mac: Default string20220113182628.000000-300, uuid: 64-79-F0-24-73-AE	
[4/23/23 08:29AM] HULK|3487,3614,16|Said: Solar staff	
[4/23/23 08:30AM] HULK|3486,3615,16|Said: Not solar	
[4/23/23 08:30AM] HULK|3486,3615,16|Said: Someone gave to me	
[4/23/23 08:31AM] Picked up gr.Item Coin, amount: 4000	
[4/23/23 08:32AM] Picked up gr.Item Zinq sword, amount: 1	
[4/23/23 08:32AM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 08:33AM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 08:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:33AM] Picked up gr.Item Coin, amount: 8000	
[4/23/23 08:33AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:33AM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 08:33AM] Picked up gr.Item Coin, amount: 2000	
[4/23/23 08:34AM] Picked up gr.Item Lava bones, amount: 1	
[4/23/23 08:35AM] Picked up gr.Item Coin, amount: 2181679	
[4/23/23 08:35AM] Picked up gr.Item Lava bones, amount: 25	
[4/23/23 08:37AM] Picked up gr.Item Coin, amount: 8000	
<<<<<<< Updated upstream
[4/26/23 01:33AM] Login. ip: 73.205.244.65, mac: Default string20220113182628.000000-300, uuid: 64-79-F0-24-73-AE	
[4/26/23 01:33AM] Played claimed 1800K Billions from pos	
[4/26/23 01:35AM] (CC) Help. Said: Wait there was a rollback>	
[4/26/23 01:36AM] (CC) Help. Said: ?	
[4/26/23 01:36AM] (CC) Help. Said: Lol ok	
[4/26/23 01:36AM] (CC) Help. Said: Yea im one of them	
[4/26/23 01:37AM] (CC) Help. Said: If i was one of the people who was affected what do i do?	
=======
[4/24/23 01:25AM] Login. ip: 73.205.244.65, mac: Default string20220113182628.000000-300, uuid: 64-79-F0-24-73-AE	
[4/24/23 01:46AM] (CC) Help. Said: How can i get more of the drop and damage green scrolls?	
[4/24/23 02:14AM] Has just redeemed a Donator rank ticket successfully!	
[4/24/23 02:28AM] (CC) Help. Said: Trading doulbe dr scroll for bow	
[4/24/23 02:29AM] (CC) Help. Said: Trading double dr scroll 1hr for bow	
[4/24/23 02:37AM] Login. ip: 73.205.244.65, mac: Default string20220113182628.000000-300, uuid: 64-79-F0-24-73-AE	
[4/24/23 02:38AM] (CC) Help. Said: What is smoo for ?	
[4/24/23 02:39AM] (CC) Help. Said: Yea it look like grapes	
[4/24/23 02:47AM] (CC) Help. Said: Trading double dr scroll 1hr for bow	
[4/24/23 02:48AM] (CC) Help. Said: Or staff	
[4/24/23 02:51AM] (CC) Help. Said: Selling double dr scroll in pos 540k	
[4/24/23 03:04AM] Has just redeemed a $1 Scroll successfully!	
[4/24/23 05:46AM] Player sold 15355 x 1 to Milner for 540000 Billions in their pos shop	
[4/24/23 08:12AM] Login. ip: 73.205.244.65, mac: Default string20220113182628.000000-300, uuid: 64-79-F0-24-73-AE	
[4/24/23 08:18AM] Played claimed 540K Billions from pos	
[4/24/23 08:22AM] (CC) Help. Said: Buying a bow worth 600k	
[4/24/23 08:24AM] Player bought 8273 x 1 from Nervus's pos shop for 40000 Billions	
[4/24/23 08:24AM] Player bought 21024 x 1 from Nervus's pos shop for 50000 Billions	
[4/24/23 08:31AM] Player bought 20583 x 1 from Tellur's pos shop for 100000 Billions	
[4/24/23 08:32AM] (CC) Help. Said: Buying bow for 400k	
[4/24/23 08:35AM] Has just redeemed a $1 Scroll successfully!	
[4/24/23 08:37AM] Player bought 4686 x 1 from Inherited's pos shop for 30000 Billions	
[4/24/23 08:37AM] Player bought 4684 x 1 from Cameron's pos shop for 38000 Billions	
[4/24/23 08:38AM] Player bought 17616 x 1 from Dead's pos shop for 25000 Billions	
[4/24/23 08:43AM] Player bought 22141 x 1 from Dragonball Z's pos shop for 150000 Billions	
[4/24/23 08:43AM] Player bought 22136 x 1 from Dragonball Z's pos shop for 150000 Billions	
[4/24/23 08:51AM] Login. ip: 73.205.244.65, mac: Default string20220113182628.000000-300, uuid: 64-79-F0-24-73-AE	
[4/24/23 08:56AM] Plat received x1 Rogue Body from Sasuke!	
[4/24/23 09:22AM] GLOBAL_BOSS|2139,5018,12|Said: Sheesh	
[4/24/23 09:39AM] Player sold 10946 x 10 to Gekyume for 1000000 Billions in their pos shop	
[4/24/23 09:39AM] (CC) Help. Said: Selling $1 scrolls and vote scrolls my pos	
[4/24/23 09:39AM] Player sold 10946 x 3 to Gekyume for 300000 Billions in their pos shop	
[4/24/23 09:39AM] Played claimed 1300K Billions from pos	
[4/24/23 09:43AM] Player sold 23020 x 6 to Onlyfans for 480000 Billions in their pos shop	
[4/24/23 09:53AM] Played claimed 480K Billions from pos	
[4/24/23 09:57AM] (CC) Help. Said: Buying ague bow	
[4/24/23 09:57AM] (CC) Help. Said: Buying agumon bow 1.5m	
[4/24/23 09:59AM] (CC) Help. Said: What does the blue and purple glows mean	
[4/24/23 10:05AM] Gave item in trade to A Fatality. Id: 10835, amount: 1800839	
[4/24/23 10:05AM] Receiving item from trade with A Fatality Id: 22155, amount: 1	
[4/24/23 10:05AM] DEFAULT|2222,3751,0|Said: Ty	
[4/25/23 01:24AM] Login. ip: 73.205.244.65, mac: Default string20220113182628.000000-300, uuid: 64-79-F0-24-73-AE	
[4/25/23 01:27AM] (CC) Help. Said: What is update?	
[4/25/23 01:31AM] Login. ip: 73.205.244.65, mac: Default string20220113182628.000000-300, uuid: 64-79-F0-24-73-AE	
[4/25/23 01:57AM] Player sold 23020 x 3 to Sad for 240000 Billions in their pos shop	
[4/25/23 02:21AM] Played claimed 240K Billions from pos	
[4/25/23 02:24AM] Login. ip: 73.205.244.65, mac: Default string20220113182628.000000-300, uuid: 64-79-F0-24-73-AE	
[4/25/23 02:39AM] Login. ip: 73.205.244.65, mac: Default string20220113182628.000000-300, uuid: 64-79-F0-24-73-AE	
[4/25/23 03:23AM] Player sold 10946 x 5 to Xtc for 625000 Billions in their pos shop	
[4/25/23 03:23AM] Played claimed 625K Billions from pos	
[4/25/23 03:24AM] (CC) Help. Said: How much is a 3x3 weapon?	
[4/25/23 03:28AM] Player bought 22153 x 1 from A Fatality's pos shop for 400000 Billions	
[4/25/23 03:28AM] Player bought 22154 x 1 from A Fatality's pos shop for 400000 Billions	
[4/25/23 05:06AM] Player sold 23020 x 3 to Jordu for 270000 Billions in their pos shop	
[4/25/23 11:07AM] Login. ip: 73.205.244.65, mac: Default string20220113182628.000000-300, uuid: 64-79-F0-24-73-AE	
[4/25/23 11:07AM] Played claimed 270K Billions from pos	
[4/25/23 11:16AM] Player bought 14325 x 1 from Esso's pos shop for 350000 Billions	
[4/25/23 11:22AM] Login. ip: 73.205.244.65, mac: Default string20220113182628.000000-300, uuid: 64-79-F0-24-73-AE	
[4/25/23 11:39AM] Player sold 23020 x 6 to Entropy for 540000 Billions in their pos shop	
[4/25/23 11:58AM] Played claimed 540K Billions from pos	
[4/25/23 12:36PM] Player sold 10946 x 10 to Suh for 1200000 Billions in their pos shop	
[4/25/23 12:36PM] Player sold 10946 x 1 to Suh for 120000 Billions in their pos shop	
[4/25/23 12:54PM] Played claimed 1320K Billions from pos	
[4/25/23 01:10PM] (CC) Help. Said: What does triple kill do?	
[4/25/23 01:10PM] Player bought 14303 x 1 from Odin's pos shop for 750000 Billions	
[4/25/23 01:12PM] (CC) Help. Said: Anyone got glove for sale around 500k?	
[4/25/23 01:16PM] Player sold 23020 x 6 to Entropy for 600000 Billions in their pos shop	
[4/25/23 01:18PM] Played claimed 600K Billions from pos	
[4/25/23 02:07PM] Player sold 10946 x 10 to King Potter for 1200000 Billions in their pos shop	
[4/25/23 02:07PM] Player sold 10946 x 5 to King Potter for 600000 Billions in their pos shop	
>>>>>>> Stashed changes
