[4/18/23 02:09PM] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/18/23 03:05PM] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/18/23 03:45PM] Player received drop: x1 Antique Bow, id: 23144, amount: 1, from: Eragon	
[4/18/23 03:53PM] Player received drop: x1 Antique Staff, id: 23145, amount: 1, from: Eragon	
[4/18/23 05:20PM] Player received drop: x1 Doom Aura, id: 12614, amount: 1, from: Doomwatcher	
[4/19/23 01:09PM] Player received drop: x1 Maze Helm, id: 5420, amount: 1, from: Maze Guardian	
[4/19/23 01:22PM] Player received drop: x1 Maze Legs, id: 5428, amount: 1, from: Maze Guardian	
[4/19/23 01:23PM] Player received drop: x1 Maze Body, id: 5422, amount: 1, from: Maze Guardian	
[4/19/23 02:18PM] Player received drop: x1 Unknown Mace, id: 9940, amount: 1, from: Miscreation	
[4/19/23 03:01PM] Player received drop: x1 Titan Helm, id: 8803, amount: 1, from: Avatar Titan	
[4/19/23 03:08PM] Player received drop: x1 Titan Chaps, id: 8805, amount: 1, from: Avatar Titan	
[4/19/23 03:35PM] Player received drop: x1 Lust Legging, id: 8808, amount: 1, from: Zorbak	
[4/19/23 03:39PM] Player received drop: x1 Lust Staff, id: 8809, amount: 1, from: Zorbak	
[4/19/23 03:49PM] Player received drop: x1 Godly Bow, id: 21018, amount: 1, from: Death God	
[4/19/23 03:50PM] Player received drop: x1 Godly Cape, id: 1485, amount: 1, from: Death God	
[4/19/23 04:40PM] Player received drop: x1 Gold Cape, id: 11762, amount: 1, from: Golden Golem	
[4/19/23 05:03PM] Player received drop: x1 Saint Legs, id: 21030, amount: 1, from: Broly	
[4/19/23 05:13PM] Player received drop: x1 Saint Body, id: 21029, amount: 1, from: Broly	
[4/21/23 07:26PM] Player received drop: x1 Rogue Gloves, id: 22123, amount: 1, from: Sasuke	
[4/21/23 08:30PM] Player received drop: x1 Antique Body, id: 8817, amount: 1, from: Avalon	
[4/21/23 08:40PM] Player received drop: x1 Antique Body, id: 8817, amount: 1, from: Avalon	
[4/21/23 08:41PM] Player received drop: x1 Antique Body, id: 8817, amount: 1, from: Avalon	
[4/21/23 08:48PM] Player received drop: x1 Antique Body, id: 8817, amount: 1, from: Avalon	
[4/21/23 08:48PM] Player received drop: x1 Antique Helm, id: 8816, amount: 1, from: Avalon	
[4/21/23 08:58PM] Player received drop: x1 Maze Body, id: 5422, amount: 1, from: Maze Guardian	
[4/21/23 09:05PM] Player received drop: x1 Godly Bow, id: 21018, amount: 1, from: Death God	
[4/21/23 09:05PM] Player received drop: x1 Godly Boots, id: 14053, amount: 1, from: Death God	
[4/21/23 09:05PM] Player received drop: x1 Godly Bow, id: 21018, amount: 1, from: Death God	
[4/21/23 09:51PM] Player received drop: x1 Saint Helm, id: 21028, amount: 1, from: Broly	
[4/21/23 10:39PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 10:21AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 10:28AM] Player received drop: x1 Unknown Cape, id: 21045, amount: 1, from: Miscreation	
[4/22/23 10:29AM] Player received drop: x1 Unknown Helm, id: 21042, amount: 1, from: Miscreation	
[4/22/23 10:29AM] Player received drop: x1 Unknown Legs, id: 21044, amount: 1, from: Miscreation	
[4/22/23 10:42AM] Player received drop: x1 Unknown Boots, id: 21047, amount: 1, from: Miscreation	
[4/22/23 10:49AM] Player received drop: x1 Unknown Gloves, id: 21046, amount: 1, from: Miscreation	
[4/22/23 10:54AM] Player received drop: x1 Godly Gloves, id: 14055, amount: 1, from: Death God	
[4/22/23 10:54AM] Player received drop: x1 Godly Boots, id: 14053, amount: 1, from: Death God	
[4/22/23 11:30AM] Player received drop: x1 Lust Poncho, id: 8807, amount: 1, from: Zorbak	
[4/22/23 11:32AM] Player received drop: x1 Lust Legging, id: 8808, amount: 1, from: Zorbak	
[4/22/23 11:35AM] Player received drop: x1 Lust Poncho, id: 8807, amount: 1, from: Zorbak	
[4/22/23 11:35AM] Player received drop: x1 Lust Legging, id: 8808, amount: 1, from: Zorbak	
[4/22/23 12:14PM] Player received drop: x1 Gold Legs, id: 11179, amount: 1, from: Golden Golem	
[4/22/23 12:15PM] Player received drop: x1 Gold Glaive, id: 7014, amount: 1, from: Golden Golem	
[4/22/23 12:21PM] Player received drop: x1 Gold Legs, id: 11179, amount: 1, from: Golden Golem	
[4/22/23 12:27PM] Player received drop: x1 Champion Body, id: 16023, amount: 1, from: Bowser	
