[4/19/23 05:03PM] Player received drop: x1 Antique Legs, id: 8818, amount: 1, from: Avalon	
[4/19/23 05:53PM] Player received drop: x1 Antique Bow, id: 23144, amount: 1, from: Eragon	
[4/19/23 05:54PM] Player received drop: x1 Antique Sword, id: 23146, amount: 1, from: Eragon	
[4/20/23 09:13AM] Player received drop: x1 Lust Poncho, id: 8807, amount: 1, from: Zorbak	
[4/20/23 09:32AM] Player received drop: x1 Lust Legging, id: 8808, amount: 1, from: Zorbak	
[4/24/23 09:59AM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/24/23 10:04AM] Player received drop: x1 Zircon (Ranger), id: 23093, amount: 1, from: Luffy	
[4/24/23 10:09AM] Player received drop: x1 Saint Body, id: 21029, amount: 1, from: Broly	
[4/24/23 10:11AM] Player received drop: x1 Saint Legs, id: 21030, amount: 1, from: Broly	
[4/24/23 10:15AM] Player received drop: x1 Saint Helm, id: 21028, amount: 1, from: Broly	
[4/24/23 10:15AM] Player received drop: x1 Gold Enhancement, id: 17391, amount: 1, from: Broly	
[4/24/23 10:18AM] Player received drop: x1 Rogue Helm, id: 22126, amount: 1, from: Sasuke	
[4/24/23 10:20AM] Player received drop: x1 Rogue Gloves, id: 22123, amount: 1, from: Sasuke	
[4/24/23 11:08AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/24/23 11:17AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/24/23 11:26AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/24/23 11:35AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/24/23 12:17PM] Player received drop: x1 Onyx Body, id: 20260, amount: 1, from: Onyx Griffin	
[4/24/23 12:30PM] Player received drop: x1 Blood Body, id: 8814, amount: 1, from: Zeidan Grimm	
[4/24/23 01:50PM] Player received drop: x1 Lili Helm, id: 22136, amount: 1, from: Lilinryss	
[4/24/23 01:55PM] Player received drop: x1 Lili Legs, id: 22138, amount: 1, from: Lilinryss	
[4/24/23 02:17PM] Player received drop: x1 Groudon Boots, id: 3107, amount: 1, from: Groudon	
