[4/16/23 05:13PM] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/16/23 05:15PM] Player received drop: x1 Antique Gloves, id: 8819, amount: 1, from: Avalon	
[4/16/23 06:10PM] Player received drop: x1 Antique Sword, id: 23146, amount: 1, from: Eragon	
[4/16/23 06:33PM] Player received drop: x1 Antique Staff, id: 23145, amount: 1, from: Eragon	
[4/16/23 06:34PM] Player received drop: x1 Antique Staff, id: 23145, amount: 1, from: Eragon	
[4/16/23 06:52PM] Player received drop: x1 Doom Body, id: 16021, amount: 1, from: Doomwatcher	
[4/16/23 06:58PM] Player received drop: x1 Doom Body, id: 16021, amount: 1, from: Doomwatcher	
[4/16/23 07:17PM] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/16/23 07:57PM] Player received drop: x1 Doom Aura, id: 12614, amount: 1, from: Doomwatcher	
[4/16/23 08:07PM] Player received drop: x1 Doom Legs, id: 15933, amount: 1, from: Doomwatcher	
[4/16/23 08:10PM] Player received drop: x1 Maze Legs, id: 5428, amount: 1, from: Maze Guardian	
[4/16/23 10:32PM] Player received drop: x1 Titan Body, id: 8804, amount: 1, from: Avatar Titan	
[4/17/23 07:24AM] Player received drop: x1 Gold Legs, id: 11179, amount: 1, from: Golden Golem	
[4/17/23 08:49AM] Player received drop: x1 Saint Helm, id: 21028, amount: 1, from: Broly	
[4/17/23 10:41AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/17/23 02:32PM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/17/23 02:47PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 03:11PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 03:14PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 03:18PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 03:21PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 03:36PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 03:38PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 03:55PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 04:02PM] Player received drop: x1 Sacred Slayer helmet, id: 23073, amount: 1, from: Final Boss Veigar	
[4/17/23 04:14PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 04:15PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 04:17PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 04:26PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 04:37PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 04:38PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 04:44PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 04:46PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 04:59PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 05:10PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 05:10PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 05:18PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 05:22PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 05:23PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 05:24PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 05:26PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 05:28PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 05:28PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 05:32PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 05:34PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 05:36PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 05:37PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 05:38PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 05:49PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 05:52PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 05:57PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 05:58PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:03PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:07PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:20PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:22PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:25PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:30PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:34PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:34PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:34PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:35PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:36PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:36PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:37PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:41PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:43PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:44PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:44PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:44PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:44PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:46PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:46PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:48PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:48PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:48PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:48PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:48PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:48PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:49PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:50PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:51PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:51PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:51PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:51PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:53PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:55PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:55PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 06:55PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:55PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:56PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 06:56PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 06:56PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:57PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 06:58PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 07:01PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 07:01PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 07:02PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 07:02PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 07:03PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 07:04PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 07:05PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/17/23 07:09PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 07:11PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 07:13PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 07:16PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 07:16PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 07:19PM] Player received drop: x1 Executive Legs, id: 4686, amount: 1, from: Gorvek	
[4/17/23 07:20PM] Player received drop: x1 Executive Legs, id: 4686, amount: 1, from: Gorvek	
[4/17/23 07:27PM] Player received drop: x1 Executive Cape, id: 9939, amount: 1, from: Gorvek	
[4/17/23 07:27PM] Player received drop: x1 Gorvek Pet, id: 23081, amount: 1, from: Gorvek	
[4/17/23 07:37PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/17/23 07:38PM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/17/23 07:38PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/17/23 07:48PM] Player received drop: x1 Executive Helm, id: 4684, amount: 1, from: Gorvek	
[4/17/23 07:49PM] Player received drop: x1 Gorvek Pet, id: 23081, amount: 1, from: Gorvek	
[4/17/23 07:55PM] Player received drop: x1 Nite Hammer, id: 17698, amount: 1, from: Dragonite	
[4/17/23 07:55PM] Player received drop: x1 Nite Helm, id: 17614, amount: 1, from: Dragonite	
[4/18/23 06:34AM] Player received drop: x1 Nite Hammer, id: 17698, amount: 1, from: Dragonite	
[4/18/23 06:41AM] Player received drop: x1 Nite Legs, id: 17618, amount: 1, from: Dragonite	
[4/18/23 06:51AM] Player received drop: x1 Obsidian Helm, id: 23061, amount: 1, from: Asmodeus	
