[4/18/23 04:21AM] Player received drop: x1 Antique Gloves, id: 8819, amount: 1, from: Avalon	
[4/18/23 04:26AM] Player received drop: x1 Antique Body, id: 8817, amount: 1, from: Avalon	
[4/18/23 04:27AM] Player received drop: x1 Antique Legs, id: 8818, amount: 1, from: Avalon	
[4/18/23 04:27AM] Player received drop: x1 Antique Helm, id: 8816, amount: 1, from: Avalon	
[4/18/23 04:31AM] Player received drop: x1 Antique Body, id: 8817, amount: 1, from: Avalon	
[4/18/23 04:34AM] Player received drop: x1 Antique Gloves, id: 8819, amount: 1, from: Avalon	
[4/18/23 04:53AM] Player received drop: x1 Antique Bow, id: 23144, amount: 1, from: Eragon	
[4/18/23 09:03AM] Player received drop: x1 Maze Helm, id: 5420, amount: 1, from: Maze Guardian	
[4/18/23 09:03AM] Player received drop: x1 Maze Body, id: 5422, amount: 1, from: Maze Guardian	
[4/18/23 10:31AM] Player received drop: x1 Maze Legs, id: 5428, amount: 1, from: Maze Guardian	
[4/18/23 10:34AM] Player received drop: x1 Maze Helm, id: 5420, amount: 1, from: Maze Guardian	
[4/18/23 10:39AM] Player received drop: x1 Unknown Boots, id: 21047, amount: 1, from: Miscreation	
[4/18/23 10:53AM] Player received drop: x1 Unknown Helm, id: 21042, amount: 1, from: Miscreation	
[4/18/23 10:53AM] Player received drop: x1 Unknown Boots, id: 21047, amount: 1, from: Miscreation	
[4/18/23 10:54AM] Player received drop: x1 Unknown Boots, id: 21047, amount: 1, from: Miscreation	
[4/18/23 12:25PM] Player received drop: x1 Titan Chaps, id: 8805, amount: 1, from: Avatar Titan	
[4/18/23 12:25PM] Player received drop: x1 Titan Chaps, id: 8805, amount: 1, from: Avatar Titan	
[4/18/23 12:30PM] Player received drop: x1 Titan Body, id: 8804, amount: 1, from: Avatar Titan	
[4/18/23 12:43PM] Player received drop: x1 Lust Visor, id: 8806, amount: 1, from: Zorbak	
[4/18/23 12:46PM] Player received drop: x1 Lust Staff, id: 8809, amount: 1, from: Zorbak	
[4/18/23 12:50PM] Player received drop: x1 Lust Legging, id: 8808, amount: 1, from: Zorbak	
[4/18/23 12:57PM] Player received drop: x1 Godly Gloves, id: 14055, amount: 1, from: Death God	
[4/18/23 12:57PM] Player received drop: x1 Godly Cape, id: 1485, amount: 1, from: Death God	
[4/18/23 01:01PM] Player received drop: x1 Godly Bow, id: 21018, amount: 1, from: Death God	
[4/18/23 01:07PM] Player received drop: x1 Godly Body, id: 14051, amount: 1, from: Death God	
[4/18/23 01:15PM] Player received drop: x1 Godly Gloves, id: 14055, amount: 1, from: Death God	
[4/18/23 01:19PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/18/23 01:19PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/18/23 01:23PM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/18/23 01:25PM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/18/23 01:33PM] Player received drop: x1 Emerald Coif, id: 11001, amount: 1, from: Emerald Slayer	
[4/18/23 01:40PM] Player received drop: x1 Gold Body, id: 11184, amount: 1, from: Golden Golem	
[4/18/23 01:59PM] Player received drop: x1 Gold Body, id: 11184, amount: 1, from: Golden Golem	
[4/19/23 12:01PM] Player received drop: x1 Champion Body, id: 16023, amount: 1, from: Bowser	
[4/20/23 03:28AM] Player received drop: x1 Knight prayer scroll, id: 23165, amount: 1, from: Vote Boss	
[4/20/23 10:23AM] Player received drop: x1 Demon Bow, id: 22134, amount: 1, from: Nine Tails	
[4/21/23 08:14AM] Player received drop: x1 Onyx Legs, id: 20095, amount: 1, from: Onyx Griffin	
[4/21/23 08:38AM] Player received drop: x1 Trinity prayer scroll, id: 23166, amount: 1, from: Vote Boss	
[4/21/23 08:58AM] Player received drop: x1 Demonlord Helm, id: 14184, amount: 1, from: Ag'Thomoth	
[4/21/23 10:18AM] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/22/23 05:55AM] Player received drop: x1 Soldier Sword Off-Hand, id: 23080, amount: 1, from: Panther	
[4/22/23 10:06AM] Player received drop: x1 Gladiator Helm, id: 15005, amount: 1, from: Ezkel-Nojad	
[4/22/23 10:46AM] Player received drop: x1 Afreet Box, id: 14492, amount: 1, from: Janemba	
[4/25/23 01:00PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
