[4/17/23 05:58AM] Player received drop: x1 Antique Helm, id: 8816, amount: 1, from: Avalon	
[4/17/23 07:01AM] Player received drop: x1 Antique Bow, id: 23144, amount: 1, from: Eragon	
[4/17/23 08:22AM] Player received drop: x1 Antique Bow, id: 23144, amount: 1, from: Eragon	
[4/17/23 08:26AM] Player received drop: x1 Antique Sword, id: 23146, amount: 1, from: Eragon	
[4/17/23 08:47AM] Player received drop: x1 Antique Staff, id: 23145, amount: 1, from: Eragon	
[4/17/23 09:05AM] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/17/23 09:26AM] Player received drop: x1 Doom Legs, id: 15933, amount: 1, from: Doomwatcher	
[4/17/23 09:34AM] Player received drop: x1 Maze Helm, id: 5420, amount: 1, from: Maze Guardian	
[4/17/23 09:35AM] Player received drop: x1 Maze Legs, id: 5428, amount: 1, from: Maze Guardian	
[4/17/23 09:44AM] Player received drop: x1 $25 Bond, id: 23058, amount: 1, from: Nine Tails	
[4/17/23 11:16AM] Player received drop: x1 Maze Maul, id: 17710, amount: 1, from: Maze Guardian	
[4/17/23 11:20AM] Player received drop: x1 Maze Legs, id: 5428, amount: 1, from: Maze Guardian	
[4/17/23 11:27AM] Player received drop: x1 Maze Maul, id: 17710, amount: 1, from: Maze Guardian	
[4/17/23 11:30AM] Player received drop: x1 Maze Helm, id: 5420, amount: 1, from: Maze Guardian	
[4/17/23 11:45AM] Player received drop: x1 Maze Body, id: 5422, amount: 1, from: Maze Guardian	
[4/17/23 11:48AM] Player received drop: x1 Maze Body, id: 5422, amount: 1, from: Maze Guardian	
[4/17/23 12:51PM] Player received drop: x1 Unknown Cape, id: 21045, amount: 1, from: Miscreation	
[4/17/23 12:53PM] Player received drop: x1 Unknown Legs, id: 21044, amount: 1, from: Miscreation	
[4/17/23 12:55PM] Player received drop: x1 Unknown Cape, id: 21045, amount: 1, from: Miscreation	
[4/17/23 12:57PM] Player received drop: x1 Unknown Gloves, id: 21046, amount: 1, from: Miscreation	
[4/17/23 01:36PM] Player received drop: x1 Unknown Gloves, id: 21046, amount: 1, from: Miscreation	
[4/17/23 01:37PM] Player received drop: x1 Unknown Helm, id: 21042, amount: 1, from: Miscreation	
[4/17/23 07:23PM] Player received drop: x1 Unknown Mace, id: 9940, amount: 1, from: Miscreation	
[4/17/23 07:47PM] Player received drop: x1 Titan Chaps, id: 8805, amount: 1, from: Avatar Titan	
[4/17/23 07:50PM] Player received drop: x1 Titan Body, id: 8804, amount: 1, from: Avatar Titan	
[4/17/23 09:16PM] Player received drop: x1 Titan Chaps, id: 8805, amount: 1, from: Avatar Titan	
[4/17/23 09:16PM] Player received drop: x1 Titan Chaps, id: 8805, amount: 1, from: Avatar Titan	
[4/17/23 09:19PM] Player received drop: x1 Titan Helm, id: 8803, amount: 1, from: Avatar Titan	
[4/17/23 09:25PM] Player received drop: x1 Lust Visor, id: 8806, amount: 1, from: Zorbak	
[4/18/23 01:18AM] Player received drop: x1 Lust Visor, id: 8806, amount: 1, from: Zorbak	
[4/18/23 01:49AM] Player received drop: x1 Lust Legging, id: 8808, amount: 1, from: Zorbak	
[4/18/23 04:30AM] Player received drop: x1 Godly Helm, id: 14050, amount: 1, from: Death God	
[4/18/23 04:30AM] Player received drop: x1 Godly Legs, id: 14052, amount: 1, from: Death God	
[4/18/23 04:38AM] Player received drop: x1 Godly Boots, id: 14053, amount: 1, from: Death God	
[4/18/23 04:39AM] Player received drop: x1 Godly Cape, id: 1485, amount: 1, from: Death God	
[4/18/23 04:47AM] Player received drop: x1 Godly Boots, id: 14053, amount: 1, from: Death God	
[4/18/23 04:56AM] Player received drop: x1 Godly Cape, id: 1485, amount: 1, from: Death God	
[4/18/23 05:45AM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/18/23 05:46AM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/18/23 05:55AM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/18/23 05:57AM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/18/23 06:08AM] Player received drop: x1 Gold Glaive, id: 7014, amount: 1, from: Golden Golem	
[4/18/23 06:33AM] Player received drop: x1 Gold Legs, id: 11179, amount: 1, from: Golden Golem	
[4/18/23 07:28AM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/18/23 04:08PM] Player received drop: x1 Zircon (Warrior), id: 23094, amount: 1, from: Luffy	
[4/18/23 04:15PM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/18/23 04:24PM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/18/23 04:34PM] Player received drop: x1 Zircon (Ranger), id: 23093, amount: 1, from: Luffy	
[4/18/23 04:53PM] Player received drop: x1 Gold Enhancement, id: 17391, amount: 1, from: Broly	
[4/18/23 05:16PM] Player received drop: x1 Saint Legs, id: 21030, amount: 1, from: Broly	
[4/18/23 06:49PM] Player received drop: x1 Champion Body, id: 16023, amount: 1, from: Bowser	
[4/18/23 06:54PM] Player received drop: x1 Champion Wings, id: 17686, amount: 1, from: Bowser	
[4/18/23 06:58PM] Player received drop: x1 Champion Helm, id: 15924, amount: 1, from: Bowser	
[4/18/23 07:17PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/18/23 07:30PM] Player received drop: x1 Executive Cape, id: 9939, amount: 1, from: Gorvek	
[4/18/23 07:33PM] Player received drop: x1 Groudon Aura, id: 15448, amount: 1, from: Groudon	
[4/18/23 08:58PM] Player received drop: x1 Nite Wings, id: 17606, amount: 1, from: Dragonite	
[4/18/23 09:03PM] Player received drop: x1 Groudon Legs, id: 19913, amount: 1, from: Groudon	
[4/18/23 09:17PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/18/23 09:30PM] Player received drop: x1 Lili Aura, id: 22142, amount: 1, from: Lilinryss	
[4/18/23 09:52PM] Player received drop: x1 Champion Gloves, id: 12994, amount: 1, from: Bowser	
[4/18/23 09:56PM] Player received drop: x1 Champion Wings, id: 17686, amount: 1, from: Bowser	
