[4/19/23 06:45AM] Player received drop: x1 Antique Gloves, id: 8819, amount: 1, from: Avalon	
[4/19/23 06:46AM] Player received drop: x1 Antique Body, id: 8817, amount: 1, from: Avalon	
[4/19/23 07:35AM] Player received drop: x1 Maze Body, id: 5422, amount: 1, from: Maze Guardian	
[4/19/23 07:35AM] Player received drop: x1 Maze Maul, id: 17710, amount: 1, from: Maze Guardian	
[4/19/23 07:35AM] Player received drop: x1 Maze Body, id: 5422, amount: 1, from: Maze Guardian	
[4/19/23 08:04AM] Player received drop: x1 Unknown Legs, id: 21044, amount: 1, from: Miscreation	
[4/19/23 08:08AM] Player received drop: x1 Titan Chaps, id: 8805, amount: 1, from: Avatar Titan	
[4/19/23 08:09AM] Player received drop: x1 Titan Body, id: 8804, amount: 1, from: Avatar Titan	
[4/19/23 08:09AM] Player received drop: x1 Titan Body, id: 8804, amount: 1, from: Avatar Titan	
[4/19/23 08:09AM] Player received drop: x1 Titan Body, id: 8804, amount: 1, from: Avatar Titan	
[4/19/23 08:11AM] Player received drop: x1 Titan Chaps, id: 8805, amount: 1, from: Avatar Titan	
[4/19/23 08:11AM] Player received drop: x1 Lust Poncho, id: 8807, amount: 1, from: Zorbak	
[4/19/23 08:11AM] Player received drop: x1 Lust Poncho, id: 8807, amount: 1, from: Zorbak	
[4/19/23 08:11AM] Player received drop: x1 Lust Legging, id: 8808, amount: 1, from: Zorbak	
[4/19/23 08:12AM] Player received drop: x1 Lust Visor, id: 8806, amount: 1, from: Zorbak	
[4/19/23 08:13AM] Player received drop: x1 Lust Visor, id: 8806, amount: 1, from: Zorbak	
[4/19/23 08:15AM] Player received drop: x1 Godly Body, id: 14051, amount: 1, from: Death God	
[4/19/23 08:20AM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/19/23 08:24AM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/19/23 08:35AM] Player received drop: x1 Emerald Chaps, id: 11003, amount: 1, from: Emerald Slayer	
[4/19/23 08:37AM] Player received drop: x1 Emerald Body, id: 11002, amount: 1, from: Emerald Slayer	
[4/19/23 08:37AM] Player received drop: x1 Emerald Crossbow, id: 8088, amount: 1, from: Emerald Slayer	
[4/19/23 08:41AM] Player received drop: x1 Gold Gloves, id: 11181, amount: 1, from: Golden Golem	
[4/19/23 08:42AM] Player received drop: x1 Gold Body, id: 11184, amount: 1, from: Golden Golem	
[4/19/23 08:42AM] Player received drop: x1 Gold Body, id: 11184, amount: 1, from: Golden Golem	
[4/19/23 08:52AM] Player received drop: x1 Gold Cape, id: 11762, amount: 1, from: Golden Golem	
[4/19/23 09:00AM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/19/23 09:00AM] Player received drop: x1 Zircon (Ranger), id: 23093, amount: 1, from: Luffy	
[4/19/23 09:01AM] Player received drop: x1 Zircon (Warrior), id: 23094, amount: 1, from: Luffy	
[4/19/23 09:18AM] Player received drop: x1 Majestic Box, id: 15004, amount: 1, from: Meruem The King	
[4/19/23 09:24AM] Player received drop: x1 Saint Body, id: 21029, amount: 1, from: Broly	
[4/19/23 10:01AM] Player received drop: x1 Rogue Aura, id: 12610, amount: 1, from: Sasuke	
[4/19/23 10:04AM] Player received drop: x1 Rogue Gloves, id: 22123, amount: 1, from: Sasuke	
[4/19/23 10:04AM] Player received drop: x1 Rogue Aura, id: 12610, amount: 1, from: Sasuke	
[4/19/23 10:04AM] Player received drop: x1 Rogue Body, id: 17596, amount: 1, from: Sasuke	
[4/19/23 10:12AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/19/23 10:38AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 07:28AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 07:32AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 07:48AM] Player received drop: x1 Nite Necklace, id: 11195, amount: 1, from: Dragonite	
[4/20/23 08:07AM] Player received drop: x1 Black platebody (h2), id: 19484, amount: 1, from: Asmodeus	
[4/20/23 09:42AM] Player received drop: x1 Blood Helm, id: 8813, amount: 1, from: Zeidan Grimm	
[4/20/23 09:44AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/20/23 09:55AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 10:49AM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/20/23 10:53AM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/20/23 11:25AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/20/23 12:03PM] Player received drop: x1 Lili Staff, id: 22143, amount: 1, from: Lilinryss	
[4/20/23 12:07PM] Player received drop: x1 Lili Body, id: 22137, amount: 1, from: Lilinryss	
[4/21/23 08:50AM] Player received drop: x1 Executive Cape, id: 9939, amount: 1, from: Gorvek	
[4/21/23 08:57AM] Player received drop: x1 Executive Boots, id: 8274, amount: 1, from: Gorvek	
[4/21/23 09:00AM] Player received drop: x1 Gorvek Pet, id: 23081, amount: 1, from: Gorvek	
[4/21/23 09:03AM] Player received drop: x1 Tyrant Aura, id: 12608, amount: 1, from: Tyrant Lord	
[4/21/23 10:10AM] Player received drop: x1 Rune platebody (h5), id: 19495, amount: 1, from: Agumon	
[4/21/23 11:29AM] Player received drop: x1 Antique Helm, id: 8816, amount: 1, from: Avalon	
[4/21/23 11:30AM] Player received drop: x1 Antique Boots, id: 8820, amount: 1, from: Avalon	
[4/21/23 11:42AM] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/21/23 11:42AM] Player received drop: x1 Doom Legs, id: 15933, amount: 1, from: Doomwatcher	
[4/21/23 11:44AM] Player received drop: x1 Doom Helm, id: 15922, amount: 1, from: Doomwatcher	
[4/21/23 11:48AM] Player received drop: x1 Maze Cape, id: 17684, amount: 1, from: Maze Guardian	
[4/21/23 11:49AM] Player received drop: x1 Unknown Mace, id: 9940, amount: 1, from: Miscreation	
[4/21/23 11:51AM] Player received drop: x1 Unknown Cape, id: 21045, amount: 1, from: Miscreation	
[4/21/23 11:54AM] Player received drop: x1 Unknown Helm, id: 21042, amount: 1, from: Miscreation	
[4/21/23 11:54AM] Player received drop: x1 Unknown Cape, id: 21045, amount: 1, from: Miscreation	
[4/21/23 11:55AM] Player received drop: x1 Unknown Cape, id: 21045, amount: 1, from: Miscreation	
[4/21/23 11:57AM] Player received drop: x1 Unknown Boots, id: 21047, amount: 1, from: Miscreation	
[4/21/23 12:01PM] Player received drop: x1 Unknown Body, id: 21043, amount: 1, from: Miscreation	
[4/21/23 12:56PM] Player received drop: x1 Godly Legs, id: 14052, amount: 1, from: Death God	
[4/21/23 01:00PM] Player received drop: x1 Godly Body, id: 14051, amount: 1, from: Death God	
[4/21/23 01:01PM] Player received drop: x1 Godly Legs, id: 14052, amount: 1, from: Death God	
[4/21/23 01:20PM] Player received drop: x1 Godly Legs, id: 14052, amount: 1, from: Death God	
[4/21/23 01:21PM] Player received drop: x1 Godly Bow, id: 21018, amount: 1, from: Death God	
[4/21/23 01:36PM] Player received drop: x1 Godly Helm, id: 14050, amount: 1, from: Death God	
[4/21/23 01:37PM] Player received drop: x1 Godly Bow, id: 21018, amount: 1, from: Death God	
[4/21/23 01:51PM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/21/23 01:58PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 02:30PM] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/21/23 02:34PM] Player received drop: x1 $25 Bond, id: 23058, amount: 1, from: Nine Tails	
[4/21/23 02:40PM] Player received drop: x1 Black platebody (h4), id: 19490, amount: 1, from: Groudon	
[4/21/23 10:08PM] Player received drop: x1 Groudon Legs, id: 19913, amount: 1, from: Groudon	
[4/21/23 10:08PM] Player received drop: x1 Groudon Shield, id: 13964, amount: 1, from: Groudon	
[4/21/23 10:08PM] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/21/23 10:15PM] Player received drop: x1 Groudon Helm, id: 21934, amount: 1, from: Groudon	
[4/21/23 10:19PM] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/21/23 10:31PM] Player received drop: x1 Groudon Staff, id: 13640, amount: 1, from: Groudon	
[4/21/23 11:25PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 11:25PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/21/23 11:29PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 11:44PM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/21/23 11:47PM] Player received drop: x1 Sanctum Golem Pet, id: 19481, amount: 1, from: Sanctum Golem	
[4/21/23 11:50PM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/21/23 11:53PM] Player received drop: x1 Solar Robe Bottom, id: 15647, amount: 1, from: Sanctum Golem	
[4/22/23 12:06AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 12:08AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 12:14AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 12:14AM] Player received drop: x1 Solar Staff, id: 22135, amount: 1, from: Sanctum Golem	
[4/22/23 12:29AM] Player received drop: x1 Anchor (Special), id: 10887, amount: 1, from: Luffy	
[4/22/23 05:56AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 06:15AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
[4/22/23 06:18AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 09:22AM] Player received drop: x1 Solar Hood, id: 15645, amount: 1, from: Sanctum Golem	
[4/22/23 09:24AM] Player received drop: x1 Solar Robe Top, id: 15646, amount: 1, from: Sanctum Golem	
