[4/20/23 10:33AM] Gave item to Shit. Name: Vote scroll. Id: 23020, amount: 7	
[4/20/23 10:33AM] Gave item to Shit. Name: $1 Scroll. Id: 10946, amount: 16	
[4/20/23 10:33AM] Gave item to Shit. Name: Lava bones. Id: 2023, amount: 695	
[4/20/23 10:33AM] Gave item to Shit. Name: Coin. Id: 995, amount: 16534525	
[4/20/23 10:46AM] Gave item to Shit. Name: $1 Scroll. Id: 10946, amount: 2	
[4/20/23 10:46AM] Gave item to Shit. Name: Lava bones. Id: 2023, amount: 330	
[4/20/23 10:46AM] Gave item to Shit. Name: Tarn token. Id: 10835, amount: 10737	
[4/20/23 11:24AM] Gave item to Blind Shit. Name: $1 Scroll. Id: 10946, amount: 11	
[4/20/23 11:24AM] Gave item to Blind Shit. Name: Coin. Id: 995, amount: 6579968	
[4/20/23 11:24AM] Gave item to Blind Shit. Name: Vote scroll. Id: 23020, amount: 6	
[4/20/23 11:24AM] Gave item to Blind Shit. Name: Lava bones. Id: 2023, amount: 190	
[4/21/23 03:18AM] Gave item to Blind Shit. Name: Coin. Id: 995, amount: 16229024	
[4/21/23 03:18AM] Gave item to Blind Shit. Name: Vote scroll. Id: 23020, amount: 3	
[4/21/23 03:18AM] Gave item to Blind Shit. Name: $1 Scroll. Id: 10946, amount: 8	
[4/21/23 04:40AM] Gave item to Shit. Name: Vote scroll. Id: 23020, amount: 3	
[4/21/23 04:40AM] Gave item to Shit. Name: Coin. Id: 995, amount: 9732905	
[4/21/23 04:40AM] Gave item to Shit. Name: Lava bones. Id: 2023, amount: 900	
[4/21/23 04:40AM] Gave item to Shit. Name: $1 Scroll. Id: 10946, amount: 6	
[4/21/23 06:39AM] Gave item to Shit. Name: $1 Scroll. Id: 10946, amount: 8	
[4/21/23 06:39AM] Gave item to Shit. Name: Vote scroll. Id: 23020, amount: 3	
[4/21/23 06:39AM] Gave item to Shit. Name: Coin. Id: 995, amount: 3536539	
[4/21/23 06:39AM] Gave item to Shit. Name: Lava bones. Id: 2023, amount: 465	
