[4/15/23 09:50AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 09:54AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 09:54AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 09:54AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/15/23 02:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:40PM] Player dropped item: Vial, id: 229, amount: 1	
[4/15/23 02:41PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:28PM] Player dropped item: Zinq legs, id: 23052, amount: 1	
[4/18/23 02:40PM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/18/23 10:10PM] Player dropped item: Executive Gloves, id: 8273, amount: 1	
[4/19/23 12:12PM] Player dropped item: Maze Maul, id: 17710, amount: 1	
[4/19/23 12:13PM] Player dropped item: Maze Maul, id: 17710, amount: 1	
[4/19/23 12:13PM] Player dropped item: Maze Legs, id: 5428, amount: 1	
[4/19/23 12:13PM] Player dropped item: Progressive Box [T1], id: 10025, amount: 1	
[4/19/23 12:22PM] Player dropped item: Maze Body, id: 5422, amount: 1	
[4/19/23 12:22PM] Player dropped item: Maze Body, id: 5422, amount: 1	
[4/19/23 12:22PM] Player dropped item: Maze Helm, id: 5420, amount: 1	
[4/19/23 12:22PM] Player dropped item: Maze Helm, id: 5420, amount: 1	
[4/19/23 12:22PM] Player dropped item: Maze Body, id: 5422, amount: 1	
[4/19/23 12:22PM] Player dropped item: Maze Body, id: 5422, amount: 1	
[4/19/23 12:28PM] Player dropped item: Unknown Mace, id: 9940, amount: 1	
[4/19/23 12:28PM] Player dropped item: Unknown Mace, id: 9940, amount: 1	
[4/19/23 12:28PM] Player dropped item: Unknown Body, id: 21043, amount: 1	
[4/19/23 12:28PM] Player dropped item: Unknown Gloves, id: 21046, amount: 1	
[4/19/23 12:28PM] Player dropped item: Unknown Body, id: 21043, amount: 1	
[4/19/23 12:28PM] Player dropped item: Unknown Gloves, id: 21046, amount: 1	
[4/19/23 12:28PM] Player dropped item: Unknown Body, id: 21043, amount: 1	
[4/19/23 12:28PM] Player dropped item: Unknown Body, id: 21043, amount: 1	
[4/19/23 12:28PM] Player dropped item: Unknown Body, id: 21043, amount: 1	
[4/19/23 12:28PM] Player dropped item: Unknown Body, id: 21043, amount: 1	
[4/19/23 12:37PM] Player dropped item: Unknown Helm, id: 21042, amount: 1	
[4/19/23 12:37PM] Player dropped item: Unknown Helm, id: 21042, amount: 1	
[4/19/23 12:38PM] Player dropped item: Unknown Mace, id: 9940, amount: 1	
[4/19/23 12:38PM] Player dropped item: Unknown Mace, id: 9940, amount: 1	
[4/19/23 12:38PM] Player dropped item: Unknown Helm, id: 21042, amount: 1	
[4/19/23 12:38PM] Player dropped item: Unknown Helm, id: 21042, amount: 1	
[4/19/23 12:38PM] Player dropped item: Unknown Helm, id: 21042, amount: 1	
[4/19/23 12:38PM] Player dropped item: Unknown Mace, id: 9940, amount: 1	
[4/19/23 12:38PM] Player dropped item: Unknown Mace, id: 9940, amount: 1	
[4/19/23 12:38PM] Player dropped item: Unknown Boots, id: 21047, amount: 1	
[4/19/23 12:45PM] Player dropped item: Unknown Boots, id: 21047, amount: 1	
[4/19/23 12:45PM] Player dropped item: Unknown Helm, id: 21042, amount: 1	
[4/19/23 12:45PM] Player dropped item: Unknown Boots, id: 21047, amount: 1	
[4/19/23 02:12PM] Player dropped item: Godly Bow, id: 21018, amount: 1	
[4/19/23 02:12PM] Player dropped item: Godly Bow, id: 21018, amount: 1	
