[4/21/23 05:19AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:21AM] Player dropped item: Blurite Legs, id: 19986, amount: 1	
[4/21/23 05:44AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:26AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 10:42AM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:36PM] Player dropped item: Bronze pickaxe, id: 1265, amount: 1	
[4/21/23 09:16PM] Player dropped item: Nightmare gloves, id: 23031, amount: 1	
[4/22/23 11:09AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 11:09AM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
[4/22/23 12:16PM] Player dropped item: Miner gauntlets (adamant), id: 20590, amount: 1	
[4/22/23 12:21PM] Player dropped item: Sanctum Golem Pet, id: 19481, amount: 1	
