[4/16/23 06:29AM] Player dropped item: Starter Body, id: 704, amount: 1	
[4/16/23 06:29AM] Player dropped item: Starter Helm, id: 703, amount: 1	
[4/16/23 06:29AM] Player dropped item: Starter Legs, id: 705, amount: 1	
[4/16/23 06:30AM] Player dropped item: Starter Staff, id: 22092, amount: 1	
[4/16/23 06:32AM] Player dropped item: Starter Gloves, id: 19946, amount: 1	
[4/16/23 06:32AM] Player dropped item: Starter Boots, id: 19945, amount: 1	
[4/16/23 06:37AM] Player dropped item: Starter Amulet, id: 23089, amount: 1	
[4/16/23 06:37AM] Player dropped item: Starter Ring, id: 23091, amount: 1	
[4/16/23 06:37AM] Player dropped item: Starter Cannon, id: 22083, amount: 1	
[4/16/23 06:43AM] Player dropped item: Starter Blade, id: 22084, amount: 1	
[4/16/23 06:55AM] Player dropped item: Lava bones, id: 2023, amount: 21	
[4/16/23 07:04AM] Player dropped item: Lava bones, id: 2023, amount: 12	
[4/16/23 07:11AM] Player dropped item: Lava bones, id: 2023, amount: 28	
[4/16/23 07:16AM] Player dropped item: Starter Defender, id: 19914, amount: 1	
[4/16/23 07:18AM] Player dropped item: Lava bones, id: 2023, amount: 40	
[4/16/23 08:22AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 09:12AM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 09:13AM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 08:59PM] Player dropped item: Starter Cape, id: 19944, amount: 1	
[4/16/23 09:49PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/16/23 11:25PM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/16/23 11:25PM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/16/23 11:25PM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/16/23 11:25PM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/16/23 11:25PM] Player dropped item: Vial, id: 229, amount: 1	
[4/16/23 11:36PM] Player dropped item: Patience boots, id: 23038, amount: 1	
[4/16/23 11:53PM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:09AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:15AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:35AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 12:48AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:32AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 01:45AM] Player dropped item: Spoolwood, id: 942, amount: 1	
[4/17/23 01:45AM] Player dropped item: Clean Turmeric, id: 922, amount: 2	
[4/17/23 01:45AM] Player dropped item: Clean Rosocely, id: 795, amount: 1	
[4/17/23 01:45AM] Player dropped item: Grapevine, id: 945, amount: 1	
[4/17/23 01:45AM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/17/23 01:45AM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/17/23 01:45AM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/17/23 01:45AM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/17/23 01:45AM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/17/23 01:45AM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/17/23 01:45AM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/17/23 01:45AM] Player dropped item: Super restore (4), id: 3024, amount: 1	
[4/17/23 02:20AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 02:24AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 02:57AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 02:57AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:11AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:19AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 03:51AM] Player dropped item: Vial, id: 229, amount: 1	
[4/17/23 05:06AM] Player dropped item: Vial, id: 229, amount: 1	
