[4/21/23 04:20PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:23PM] Player dropped item: Imperial Minigun, id: 18636, amount: 1	
[4/21/23 04:24PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:24PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 04:24PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:26PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 05:26PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:12PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:12PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:55PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:55PM] Player dropped item: Vial, id: 229, amount: 1	
[4/21/23 06:55PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 07:23AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 07:50AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 08:12AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 08:12AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 08:44AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 08:57AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:30AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:34AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 09:50AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 10:25AM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 10:05PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 10:05PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 10:05PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 10:05PM] Player dropped item: Vial, id: 229, amount: 1	
[4/22/23 10:23PM] Player dropped item: Revenant Helm, id: 17999, amount: 1	
[4/22/23 10:32PM] Player dropped item: Vial, id: 229, amount: 1	
